ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
4117,5,E07000200,1,55.55,116.93,26.36,126.67
4234,7,E07000200,1,50.85,116.93,26.36,126.67
4698,5,E07000200,2,65.9,145.07,26.36,158.07
4960,7,E07000200,2,59.31,145.07,26.36,158.07
5417,5,E07000200,3,72.5,174.32,26.36,189.47
5603,7,E07000200,3,64.96,174.32,26.36,189.47
6127,5,E07000200,4,82.85,322.65,26.36,351.88
6265,7,E07000200,4,72.5,322.65,26.36,351.88
6528,9,E07000200,1,55.55,146.16,26.36,158.35
6854,9,E07000200,2,65.9,181.34,26.36,197.58
7180,9,E07000200,3,72.5,217.91,26.36,236.86
7506,9,E07000200,4,82.85,403.32,26.36,439.85
7832,10,E07000200,0,35.55,435.18,18.28,474.59
9,1,E09000002,1,66.84,148.32,26.36,201.39
335,1,E09000002,2,79.08,160.23,26.36,195.97
661,1,E09000002,3,85.68,169.99,26.36,230.6
987,1,E09000002,4,103.55,190.57,26.36,256.6
1313,3,E09000002,1,59.31,121.26,26.36,149.4
1639,3,E09000002,2,64.96,141.84,26.36,178.65
1965,3,E09000002,3,72.5,162.4,26.36,204.63
2291,3,E09000002,4,84.74,265.26,26.36,266.34
2617,2,E09000002,0,69.08,310.75,18.28,493
2943,4,E09000002,0,58.92,364.49,18.28,394.87
3269,6,E09000002,0,69.08,335.27,18.28,365.66
3595,8,E09000002,0,58.92,335.27,18.28,365.66
3950,5,E09000002,1,66.84,163.49,26.36,178.65
4164,7,E09000002,1,59.31,163.49,26.36,178.65
4565,5,E09000002,2,79.08,207.89,26.36,225.2
4665,7,E09000002,2,64.96,207.89,26.36,225.2
5217,5,E09000002,3,85.68,253.35,26.36,276.1
5317,7,E09000002,3,72.5,253.35,26.36,276.1
5869,7,E09000002,4,84.74,310.74,26.36,338.88
5902,5,E09000002,4,103.55,310.74,26.36,338.88
6529,9,E09000002,1,66.84,204.38,26.36,223.31
6855,9,E09000002,2,79.08,259.86,26.36,281.51
7181,9,E09000002,3,85.68,316.68,26.36,345.12
7507,9,E09000002,4,103.55,388.41,26.36,423.6
7833,10,E09000002,0,69.08,419.1,18.28,457.08
10,1,E09000003,1,66.84,148.32,26.36,201.39
336,1,E09000003,2,79.08,160.23,26.36,195.97
662,1,E09000003,3,85.68,169.99,26.36,230.6
988,1,E09000003,4,103.55,190.57,26.36,256.6
1314,3,E09000003,1,59.31,121.26,26.36,149.4
1640,3,E09000003,2,64.96,141.84,26.36,178.65
1966,3,E09000003,3,72.5,162.4,26.36,204.63
2292,3,E09000003,4,84.74,265.26,26.36,266.34
2618,2,E09000003,0,69.08,310.75,18.28,493
2944,4,E09000003,0,58.92,364.49,18.28,394.87
3270,6,E09000003,0,69.08,830.64,18.28,907.73
3596,8,E09000003,0,58.92,830.64,18.28,907.73
3951,5,E09000003,1,66.84,240.36,26.36,262.01
4165,7,E09000003,1,59.31,240.36,26.36,262.01
4566,5,E09000003,2,79.08,308.56,26.36,336.71
4666,7,E09000003,2,64.96,308.56,26.36,336.71
5218,5,E09000003,3,85.68,423.34,26.36,461.23
5318,7,E09000003,3,72.5,423.34,26.36,461.23
5870,7,E09000003,4,84.74,770.88,26.36,841.26
5903,5,E09000003,4,103.55,770.88,26.36,841.26
6530,9,E09000003,1,66.84,300.46,26.36,327.5
6856,9,E09000003,2,79.08,385.71,26.36,420.91
7182,9,E09000003,3,85.68,529.18,26.36,576.53
7508,9,E09000003,4,103.55,963.61,26.36,1051.59
7834,10,E09000003,0,69.08,1038.28,18.28,1134.65
11,1,E08000016,1,51.79,93.12,26.36,115.84
337,1,E08000016,2,59.31,110.43,26.36,142.92
663,1,E08000016,3,64.02,122.33,26.36,164.58
989,1,E08000016,4,74.38,147.24,26.36,181.9
1315,3,E08000016,1,47.07,83.37,26.36,94.2
1641,3,E08000016,2,53.67,114.76,26.36,147.24
1967,3,E08000016,3,57.43,106.11,26.36,115.84
2293,3,E08000016,4,64.96,123.42,26.36,178.65
2619,2,E08000016,0,51.81,230.13,18.28,316.59
2945,4,E08000016,0,50.8,157.71,18.28,186.92
3271,6,E08000016,0,51.81,188.1,18.28,204.44
3597,8,E08000016,0,50.8,188.1,18.28,204.44
4390,5,E08000016,1,51.79,86.62,26.36,94.2
4544,7,E08000016,1,47.07,86.62,26.36,94.2
4812,7,E08000016,2,53.67,99.62,26.36,109.36
4870,5,E08000016,2,59.31,99.62,26.36,109.36
5501,5,E08000016,3,64.02,116.93,26.36,126.67
5848,7,E08000016,3,57.43,116.93,26.36,126.67
6106,5,E08000016,4,74.38,174.32,26.36,189.47
6204,7,E08000016,4,64.96,174.32,26.36,189.47
6531,9,E08000016,1,51.79,108.28,26.36,117.74
6857,9,E08000016,2,53.67,124.5,26.36,136.7
7183,9,E08000016,3,64.02,146.16,26.36,158.35
7509,9,E08000016,4,74.38,217.91,26.36,236.86
7835,10,E08000016,0,51.81,235.12,18.28,255.54
12,1,E07000027,1,52.73,95.28,26.36,119.09
338,1,E07000027,2,60.26,109.36,26.36,137.51
664,1,E07000027,3,66.84,122.33,26.36,148.32
990,1,E07000027,4,73.44,136.42,26.36,162.4
1316,3,E07000027,1,44.24,87.69,26.36,102.86
1642,3,E07000027,2,54.61,96.38,26.36,115.84
1968,3,E07000027,3,59.31,107.19,26.36,126.67
2294,3,E07000027,4,56.49,121.26,26.36,136.42
2620,2,E07000027,0,54.87,234.82,18.28,335.27
2946,4,E07000027,0,32.51,460.29,18.28,587.63
3272,6,E07000027,0,54.87,188.1,18.28,204.44
3598,8,E07000027,0,32.51,188.1,18.28,204.44
4352,5,E07000027,1,52.73,88.78,26.36,96.38
4464,7,E07000027,1,44.24,88.78,26.36,96.38
4922,5,E07000027,2,60.26,105.03,26.36,114.76
5060,7,E07000027,2,54.61,105.03,26.36,114.76
5565,5,E07000027,3,66.84,137.51,26.36,150.49
5740,7,E07000027,3,59.31,137.51,26.36,150.49
6313,5,E07000027,4,73.44,174.32,26.36,189.47
6364,7,E07000027,4,56.49,174.32,26.36,189.47
6532,9,E07000027,1,52.73,110.99,26.36,120.45
6858,9,E07000027,2,60.26,131.28,26.36,143.45
7184,9,E07000027,3,66.84,171.88,26.36,188.11
7510,9,E07000027,4,73.44,217.91,26.36,236.86
7836,10,E07000027,0,54.87,235.12,18.28,255.54
13,1,E07000066,1,55.55,121.26,26.36,151.58
339,1,E07000066,2,65.9,145.07,26.36,171.07
665,1,E07000066,3,72.5,159.15,26.36,184.06
991,1,E07000066,4,82.85,174.32,26.36,181.9
1317,3,E07000066,1,50.85,101.78,26.36,134.25
1643,3,E07000066,2,59.31,120.17,26.36,135.33
1969,3,E07000066,3,64.96,133.17,26.36,146.16
2295,3,E07000066,4,72.5,151.58,26.36,162.4
2621,2,E07000066,0,35.55,221.96,18.28,414.72
2947,4,E07000066,0,54.87,133.18,18.28,311.92
3273,6,E07000066,0,35.55,396.03,18.28,432.25
3599,8,E07000066,0,54.87,396.03,18.28,432.25
4118,5,E07000066,1,55.55,145.07,26.36,158.07
4235,7,E07000066,1,50.85,145.07,26.36,158.07
4699,5,E07000066,2,65.9,184.06,26.36,201.39
4961,7,E07000066,2,59.31,184.06,26.36,201.39
5418,5,E07000066,3,72.5,224.12,26.36,244.7
5604,7,E07000066,3,64.96,224.12,26.36,244.7
6128,5,E07000066,4,82.85,367.03,26.36,400.6
6266,7,E07000066,4,72.5,367.03,26.36,400.6
6533,9,E07000066,1,55.55,181.34,26.36,197.58
6859,9,E07000066,2,65.9,230.1,26.36,251.74
7185,9,E07000066,3,72.5,280.14,26.36,305.87
7511,9,E07000066,4,82.85,458.8,26.36,500.76
7837,10,E07000066,0,35.55,495.06,18.28,540.32
14,1,E07000084,1,58.37,125.59,26.36,179.73
340,1,E07000084,2,72.5,149.4,26.36,190.57
666,1,E07000084,3,82.85,164.58,26.36,207.89
992,1,E07000084,4,91.33,181.9,26.36,226.27
1318,3,E07000084,1,52.73,118.01,26.36,162.4
1644,3,E07000084,2,64.02,132.09,26.36,148.32
1970,3,E07000084,3,69.67,152.66,26.36,189.47
2296,3,E07000084,4,74.38,188.39,26.36,198.13
2622,2,E07000084,0,60.94,262.84,18.28,337.61
2948,4,E07000084,0,47.75,191.6,18.28,200.92
3274,6,E07000084,0,60.94,371.49,18.28,405.38
3600,8,E07000084,0,47.75,371.49,18.28,405.38
3987,5,E07000084,1,58.37,150.49,26.36,163.49
4054,7,E07000084,1,52.73,150.49,26.36,163.49
4602,5,E07000084,2,72.5,185.14,26.36,202.47
4749,7,E07000084,2,64.02,185.14,26.36,202.47
5254,5,E07000084,3,82.85,213.3,26.36,232.77
5354,7,E07000084,3,69.67,213.3,26.36,232.77
5939,5,E07000084,4,91.33,344.29,26.36,375.7
6043,7,E07000084,4,74.38,344.29,26.36,375.7
6534,9,E07000084,1,58.37,188.11,26.36,204.38
6860,9,E07000084,2,72.5,231.44,26.36,253.07
7186,9,E07000084,3,82.85,266.62,26.36,290.98
7512,9,E07000084,4,91.33,430.36,26.36,469.61
7838,10,E07000084,0,60.94,464.37,18.28,506.74
15,1,E07000171,1,52.73,101.78,26.36,124.5
341,1,E07000171,2,63.08,116.93,26.36,132.09
667,1,E07000171,3,69.67,128.85,26.36,140.75
993,1,E07000171,4,77.2,161.31,26.36,169.99
1319,3,E07000171,1,47.07,92.04,26.36,109.36
1645,3,E07000171,2,53.67,98.53,26.36,110.43
1971,3,E07000171,3,59.31,106.11,26.36,121.26
2297,3,E07000171,4,64.96,124.5,26.36,124.5
2623,2,E07000171,0,50.8,235.98,18.28,353.98
2949,4,E07000171,0,48.76,112.14,18.28,121.5
3275,6,E07000171,0,50.8,198.59,18.28,217.29
3601,8,E07000171,0,48.76,198.59,18.28,217.29
4313,5,E07000171,1,52.73,86.62,26.36,94.2
4413,7,E07000171,1,47.07,86.62,26.36,94.2
5009,5,E07000171,2,63.08,107.19,26.36,116.93
5149,7,E07000171,2,53.67,107.19,26.36,116.93
5652,5,E07000171,3,69.67,127.76,26.36,139.67
5810,7,E07000171,3,59.31,127.76,26.36,139.67
6227,5,E07000171,4,77.2,184.06,26.36,201.39
6471,7,E07000171,4,64.96,184.06,26.36,201.39
6535,9,E07000171,1,52.73,108.28,26.36,117.74
6861,9,E07000171,2,63.08,133.99,26.36,146.16
7187,9,E07000171,3,69.67,159.69,26.36,174.59
7513,9,E07000171,4,77.2,230.1,26.36,251.74
7839,10,E07000171,0,50.8,248.24,18.28,271.61
16,1,E06000022,1,49.91,109.36,26.36,142.92
342,1,E06000022,2,56.49,123.42,26.36,147.24
668,1,E06000022,3,63.08,144,26.36,164.58
994,1,E06000022,4,72.5,161.31,26.36,198.13
1320,3,E06000022,1,48.02,90.94,26.36,214.38
1646,3,E06000022,2,55.55,102.86,26.36,113.68
1972,3,E06000022,3,63.08,111.51,26.36,128.85
2298,3,E06000022,4,75.32,133.17,26.36,133.17
2624,2,E06000022,0,53.85,226.64,18.28,351.64
2950,4,E06000022,0,53.85,113.31,18.28,139.02
3276,6,E06000022,0,53.85,427.57,18.28,466.12
3602,8,E06000022,0,53.85,427.57,18.28,466.12
3913,7,E06000022,1,48.02,156.98,26.36,171.07
4197,5,E06000022,1,49.91,156.98,26.36,171.07
4833,5,E06000022,2,56.49,195.97,26.36,214.38
5110,7,E06000022,2,55.55,195.97,26.36,214.38
5464,5,E06000022,3,63.08,237.11,26.36,257.68
5690,7,E06000022,3,63.08,237.11,26.36,257.68
6002,5,E06000022,4,72.5,396.27,26.36,432.01
6402,7,E06000022,4,75.32,396.27,26.36,432.01
6536,9,E06000022,1,49.91,196.23,26.36,213.83
6862,9,E06000022,2,56.49,244.96,26.36,267.97
7188,9,E06000022,3,63.08,296.39,26.36,322.1
7514,9,E06000022,4,72.5,495.35,26.36,540.01
7840,10,E06000022,0,53.85,534.47,18.28,582.66
17,1,E06000055,1,55.55,121.26,26.36,151.58
343,1,E06000055,2,65.9,145.07,26.36,171.07
669,1,E06000055,3,72.5,159.15,26.36,184.06
995,1,E06000055,4,82.85,174.32,26.36,181.9
1321,3,E06000055,1,50.85,101.78,26.36,134.25
1647,3,E06000055,2,59.31,120.17,26.36,135.33
1973,3,E06000055,3,64.96,133.17,26.36,146.16
2299,3,E06000055,4,72.5,151.58,26.36,162.4
2625,2,E06000055,0,35.55,221.96,18.28,414.72
2951,4,E06000055,0,54.87,133.18,18.28,311.92
3277,6,E06000055,0,35.55,309.59,18.28,337.61
3603,8,E06000055,0,54.87,309.59,18.28,337.61
4119,5,E06000055,1,55.55,115.84,26.36,125.59
4236,7,E06000055,1,50.85,115.84,26.36,125.59
4700,5,E06000055,2,65.9,145.07,26.36,158.07
4962,7,E06000055,2,59.31,145.07,26.36,158.07
5419,5,E06000055,3,72.5,174.32,26.36,189.47
5605,7,E06000055,3,64.96,174.32,26.36,189.47
6129,5,E06000055,4,82.85,286.91,26.36,312.91
6267,7,E06000055,4,72.5,286.91,26.36,312.91
6537,9,E06000055,1,55.55,144.82,26.36,156.98
6863,9,E06000055,2,65.9,181.34,26.36,197.58
7189,9,E06000055,3,72.5,217.91,26.36,236.86
7515,9,E06000055,4,82.85,358.65,26.36,391.12
7841,10,E06000055,0,35.55,386.99,18.28,422.02
18,1,E09000004,1,66.84,148.32,26.36,201.39
344,1,E09000004,2,79.08,160.23,26.36,195.97
670,1,E09000004,3,85.68,169.99,26.36,230.6
996,1,E09000004,4,103.55,190.57,26.36,256.6
1322,3,E09000004,1,59.31,121.26,26.36,149.4
1648,3,E09000004,2,64.96,141.84,26.36,178.65
1974,3,E09000004,3,72.5,162.4,26.36,204.63
2300,3,E09000004,4,84.74,265.26,26.36,266.34
2626,2,E09000004,0,69.08,310.75,18.28,493
2952,4,E09000004,0,58.92,364.49,18.28,394.87
3278,6,E09000004,0,69.08,371.49,18.28,405.38
3604,8,E09000004,0,58.92,371.49,18.28,405.38
3952,5,E09000004,1,66.84,160.23,26.36,176.48
4166,7,E09000004,1,59.31,160.23,26.36,176.48
4567,5,E09000004,2,79.08,195.97,26.36,214.38
4667,7,E09000004,2,64.96,195.97,26.36,214.38
5219,5,E09000004,3,85.68,253.35,26.36,276.1
5319,7,E09000004,3,72.5,253.35,26.36,276.1
5871,7,E09000004,4,84.74,344.29,26.36,375.7
5904,5,E09000004,4,103.55,344.29,26.36,375.7
6538,9,E09000004,1,66.84,200.3,26.36,220.59
6864,9,E09000004,2,79.08,244.96,26.36,267.97
7190,9,E09000004,3,85.68,316.68,26.36,345.12
7516,9,E09000004,4,103.55,430.36,26.36,469.61
7842,10,E09000004,0,69.08,464.37,18.28,506.74
19,1,E08000025,1,53.67,100.7,26.36,126.67
345,1,E08000025,2,59.31,119.09,26.36,139.67
671,1,E08000025,3,70.61,135.33,26.36,163.49
997,1,E08000025,4,81.91,164.58,26.36,181.9
1323,3,E08000025,1,47.07,89.86,26.36,99.62
1649,3,E08000025,2,50.85,96.38,26.36,105.03
1975,3,E08000025,3,61.2,106.11,26.36,122.33
2301,3,E08000025,4,69.67,129.93,26.36,129.93
2627,2,E08000025,0,38.6,240.65,18.28,375
2953,4,E08000025,0,45.71,105.14,18.28,105.14
3279,6,E08000025,0,38.6,246.49,18.28,269.87
3605,8,E08000025,0,45.71,246.49,18.28,269.87
4281,5,E08000025,1,53.67,116.93,26.36,126.67
4502,7,E08000025,1,47.07,116.93,26.36,126.67
4891,5,E08000025,2,59.31,142.92,26.36,154.83
5187,7,E08000025,2,50.85,142.92,26.36,154.83
5522,5,E08000025,3,70.61,150.49,26.36,163.49
5778,7,E08000025,3,61.2,150.49,26.36,163.49
6174,5,E08000025,4,81.91,230.6,26.36,250.1
6439,7,E08000025,4,69.67,230.6,26.36,250.1
6539,9,E08000025,1,53.67,146.16,26.36,158.35
6865,9,E08000025,2,59.31,178.65,26.36,193.54
7191,9,E08000025,3,70.61,188.11,26.36,204.38
7517,9,E08000025,4,81.91,288.27,26.36,312.63
7843,10,E08000025,0,38.6,308.13,18.28,337.34
20,1,E07000129,1,52.73,101.78,26.36,124.5
346,1,E07000129,2,63.08,116.93,26.36,132.09
672,1,E07000129,3,69.67,128.85,26.36,140.75
998,1,E07000129,4,77.2,161.31,26.36,169.99
1324,3,E07000129,1,47.07,92.04,26.36,109.36
1650,3,E07000129,2,53.67,98.53,26.36,110.43
1976,3,E07000129,3,59.31,106.11,26.36,121.26
2302,3,E07000129,4,64.96,124.5,26.36,124.5
2628,2,E07000129,0,50.8,235.98,18.28,353.98
2954,4,E07000129,0,48.76,112.14,18.28,121.5
3280,6,E07000129,0,50.8,223.14,18.28,242.99
3606,8,E07000129,0,48.76,223.14,18.28,242.99
4314,5,E07000129,1,52.73,111.51,26.36,121.26
4414,7,E07000129,1,47.07,111.51,26.36,121.26
5010,5,E07000129,2,63.08,127.76,26.36,139.67
5150,7,E07000129,2,53.67,127.76,26.36,139.67
5653,5,E07000129,3,69.67,152.66,26.36,165.67
5811,7,E07000129,3,59.31,152.66,26.36,165.67
6228,5,E07000129,4,77.2,206.81,26.36,225.2
6472,7,E07000129,4,64.96,206.81,26.36,225.2
6540,9,E07000129,1,52.73,139.4,26.36,151.58
6866,9,E07000129,2,63.08,159.69,26.36,174.59
7192,9,E07000129,3,69.67,190.82,26.36,207.07
7518,9,E07000129,4,77.2,258.5,26.36,281.51
7844,10,E07000129,0,50.8,278.92,18.28,303.72
21,1,E06000008,1,52.73,95.28,26.36,119.09
347,1,E06000008,2,60.26,109.36,26.36,137.51
673,1,E06000008,3,66.84,122.33,26.36,148.32
999,1,E06000008,4,73.44,136.42,26.36,162.4
1325,3,E06000008,1,44.24,87.69,26.36,102.86
1651,3,E06000008,2,54.61,96.38,26.36,115.84
1977,3,E06000008,3,59.31,107.19,26.36,126.67
2303,3,E06000008,4,56.49,121.26,26.36,136.42
2629,2,E06000008,0,54.87,234.82,18.28,335.27
2955,4,E06000008,0,32.51,460.29,18.28,587.63
3281,6,E06000008,0,54.87,188.1,18.28,204.44
3607,8,E06000008,0,32.51,188.1,18.28,204.44
4353,5,E06000008,1,52.73,105.03,26.36,114.76
4465,7,E06000008,1,44.24,105.03,26.36,114.76
4923,5,E06000008,2,60.26,111.51,26.36,121.26
5061,7,E06000008,2,54.61,111.51,26.36,121.26
5566,5,E06000008,3,66.84,133.17,26.36,146.16
5741,7,E06000008,3,59.31,133.17,26.36,146.16
6314,5,E06000008,4,73.44,174.32,26.36,189.47
6365,7,E06000008,4,56.49,174.32,26.36,189.47
6541,9,E06000008,1,52.73,131.28,26.36,143.45
6867,9,E06000008,2,60.26,139.4,26.36,151.58
7193,9,E06000008,3,66.84,166.46,26.36,182.7
7519,9,E06000008,4,73.44,217.91,26.36,236.86
7845,10,E06000008,0,54.87,235.12,18.28,255.54
