ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
6922,9,E07000035,2,61.83,168.46,25.84,184.37
7248,9,E07000035,3,68.28,197.62,25.84,216.2
7574,9,E07000035,4,75.67,306.4,25.84,334.26
7900,10,E07000035,0,51.82,443.93,18.64,484.13
77,1,E08000017,1,50.76,91.27,25.84,113.53
403,1,E08000017,2,58.13,108.24,25.84,140.08
729,1,E08000017,3,62.75,119.9,25.84,161.3
1055,1,E08000017,4,72.9,144.31,25.84,178.28
2685,2,E08000017,0,52.86,234.75,18.64,322.95
1381,3,E08000017,1,46.13,81.71,25.84,92.33
1707,3,E08000017,2,52.6,112.47,25.84,144.31
2033,3,E08000017,3,56.29,104,25.84,113.53
2359,3,E08000017,4,63.67,120.97,25.84,175.09
3011,4,E08000017,0,51.82,160.88,18.64,190.67
4394,5,E08000017,1,50.76,91.27,25.84,98.69
4874,5,E08000017,2,58.13,109.29,25.84,118.85
5505,5,E08000017,3,62.75,125.22,25.84,136.89
6110,5,E08000017,4,72.9,170.85,25.84,185.7
3337,6,E08000017,0,52.86,191.88,18.64,208.55
4548,7,E08000017,1,46.13,91.27,25.84,98.69
4816,7,E08000017,2,52.6,109.29,25.84,118.85
5852,7,E08000017,3,56.29,125.22,25.84,136.89
6208,7,E08000017,4,63.67,170.85,25.84,185.7
3663,8,E08000017,0,51.82,191.88,18.64,208.55
6597,9,E08000017,1,50.76,114.09,25.84,123.35
6923,9,E08000017,2,52.6,136.63,25.84,148.56
7249,9,E08000017,3,62.75,156.51,25.84,171.11
7575,9,E08000017,4,72.9,213.57,25.84,232.15
7901,10,E08000017,0,52.86,239.85,18.64,260.68
85,1,E06000059,1,48.92,107.19,25.84,140.08
411,1,E06000059,2,55.37,120.97,25.84,144.31
737,1,E06000059,3,61.83,141.13,25.84,161.3
1063,1,E06000059,4,71.06,158.1,25.84,194.19
2693,2,E06000059,0,54.93,231.2,18.64,358.7
1389,3,E06000059,1,47.06,89.13,25.84,210.12
1715,3,E06000059,2,54.44,100.81,25.84,111.41
2041,3,E06000059,3,61.83,109.29,25.84,126.28
2367,3,E06000059,4,73.82,130.52,25.84,130.52
3019,4,E06000059,0,54.93,115.59,18.64,141.81
4205,5,E06000059,1,48.92,134.77,25.84,147.5
4841,5,E06000059,2,55.37,170.85,25.84,185.7
5472,5,E06000059,3,61.83,209.06,25.84,228.14
6010,5,E06000059,4,71.06,358.66,25.84,391.56
3345,6,E06000059,0,54.93,402.8,18.64,439.74
3921,7,E06000059,1,47.06,134.77,25.84,147.5
5118,7,E06000059,2,54.44,170.85,25.84,185.7
5698,7,E06000059,3,61.83,209.06,25.84,228.14
6410,7,E06000059,4,73.82,358.66,25.84,391.56
3671,8,E06000059,0,54.93,402.8,18.64,439.74
6605,9,E06000059,1,48.92,168.46,25.84,184.37
6931,9,E06000059,2,55.37,213.57,25.84,232.15
7257,9,E06000059,3,61.83,261.31,25.84,285.19
7583,9,E06000059,4,71.06,448.34,25.84,489.48
7909,10,E06000059,0,54.93,318.79,18.64,345.6
78,1,E07000108,1,57.21,123.09,25.84,176.15
404,1,E07000108,2,71.06,146.43,25.84,186.77
730,1,E07000108,3,81.2,161.3,25.84,203.75
1056,1,E07000108,4,89.52,178.28,25.84,221.77
2686,2,E07000108,0,62.17,268.13,18.64,344.4
1382,3,E07000108,1,51.68,115.66,25.84,159.17
1708,3,E07000108,2,62.75,129.46,25.84,145.37
2034,3,E07000108,3,68.28,149.62,25.84,185.7
2360,3,E07000108,4,72.9,184.64,25.84,194.19
3012,4,E07000108,0,48.71,195.45,18.64,204.96
3996,5,E07000108,1,57.21,105.06,25.84,114.6
4611,5,E07000108,2,71.06,142.18,25.84,154.93
5263,5,E07000108,3,81.2,170.85,25.84,185.7
5948,5,E07000108,4,89.52,237.69,25.84,258.92
3338,6,E07000108,0,62.17,266.94,18.64,290.78
4063,7,E07000108,1,51.68,105.06,25.84,114.6
4758,7,E07000108,2,62.75,142.18,25.84,154.93
5363,7,E07000108,3,68.28,170.85,25.84,185.7
6052,7,E07000108,4,72.9,237.69,25.84,258.92
3664,8,E07000108,0,48.71,266.94,18.64,290.78
6598,9,E07000108,1,57.21,131.32,25.84,143.25
6924,9,E07000108,2,71.06,177.73,25.84,193.64
7250,9,E07000108,3,81.2,213.57,25.84,232.15
7576,9,E07000108,4,89.52,297.12,25.84,323.65
7902,10,E07000108,0,62.17,284.53,18.64,309.82
79,1,E08000027,1,52.6,98.69,25.84,124.15
405,1,E08000027,2,58.13,116.72,25.84,136.89
731,1,E08000027,3,69.2,132.64,25.84,160.24
1057,1,E08000027,4,80.28,161.3,25.84,178.28
2687,2,E08000027,0,39.38,245.49,18.64,382.53
1383,3,E08000027,1,46.13,88.07,25.84,97.63
1709,3,E08000027,2,49.84,94.47,25.84,102.94
2035,3,E08000027,3,59.98,104,25.84,119.9
2361,3,E08000027,4,68.28,127.34,25.84,127.34
3013,4,E08000027,0,46.63,107.26,18.64,107.26
4285,5,E08000027,1,52.6,97.63,25.84,107.19
4895,5,E08000027,2,58.13,119.9,25.84,130.52
5526,5,E08000027,3,69.2,142.18,25.84,154.93
6178,5,E08000027,4,80.28,192.07,25.84,210.12
3339,6,E08000027,0,39.38,215.7,18.64,235.95
4506,7,E08000027,1,46.13,97.63,25.84,107.19
5191,7,E08000027,2,49.84,119.9,25.84,130.52
5782,7,E08000027,3,59.98,142.18,25.84,154.93
6443,7,E08000027,4,68.28,192.07,25.84,210.12
3665,8,E08000027,0,46.63,215.7,18.64,235.95
6599,9,E08000027,1,52.6,122.03,25.84,133.98
6925,9,E08000027,2,58.13,149.9,25.84,163.15
7251,9,E08000027,3,69.2,177.73,25.84,193.64
7577,9,E08000027,4,80.28,240.08,25.84,262.64
7903,10,E08000027,0,39.38,631.61,18.64,688.24
81,1,E09000009,1,65.51,145.37,25.84,197.39
407,1,E09000009,2,77.51,157.04,25.84,192.07
733,1,E09000009,3,83.97,166.61,25.84,226.01
1059,1,E09000009,4,101.48,186.77,25.84,251.49
2689,2,E09000009,0,70.47,317,18.64,502.91
1385,3,E09000009,1,58.13,118.85,25.84,146.43
1711,3,E09000009,2,63.67,139.02,25.84,175.09
2037,3,E09000009,3,71.06,159.17,25.84,200.55
2363,3,E09000009,4,83.05,259.98,25.84,261.04
3015,4,E09000009,0,60.1,371.82,18.64,402.8
3958,5,E09000009,1,65.51,237.69,25.84,259.98
4573,5,E09000009,2,77.51,316.23,25.84,344.88
5225,5,E09000009,3,83.97,359.73,25.84,392.62
5910,5,E09000009,4,101.48,608.05,25.84,662.16
3341,6,E09000009,0,70.47,681.68,18.64,743.63
4172,7,E09000009,1,58.13,237.69,25.84,259.98
4673,7,E09000009,2,63.67,316.23,25.84,344.88
5325,7,E09000009,3,71.06,359.73,25.84,392.62
5877,7,E09000009,4,83.05,608.05,25.84,662.16
3667,8,E09000009,0,60.1,681.68,18.64,743.63
6601,9,E09000009,1,65.51,297.12,25.84,324.98
6927,9,E09000009,2,77.51,395.3,25.84,431.1
7253,9,E09000009,3,83.97,449.67,25.84,490.79
7579,9,E09000009,4,101.48,760.06,25.84,827.71
7905,10,E09000009,0,70.47,411.13,18.64,448.39
82,1,E07000009,1,54.44,118.85,25.84,148.56
408,1,E07000009,2,64.59,142.18,25.84,167.67
734,1,E07000009,3,71.06,155.98,25.84,180.4
1060,1,E07000009,4,81.2,170.85,25.84,178.28
2690,2,E07000009,0,36.26,226.42,18.64,423.05
1386,3,E07000009,1,49.84,99.75,25.84,131.58
1712,3,E07000009,2,58.13,117.78,25.84,132.64
2038,3,E07000009,3,63.67,130.52,25.84,143.25
2364,3,E07000009,4,71.06,148.56,25.84,159.17
3016,4,E07000009,0,55.97,135.86,18.64,318.19
4131,5,E07000009,1,54.44,114.6,25.84,124.15
4712,5,E07000009,2,64.59,142.18,25.84,154.93
5431,5,E07000009,3,71.06,181.46,25.84,198.45
6141,5,E07000009,4,81.2,304.55,25.84,332.14
3342,6,E07000009,0,36.26,342.01,18.64,373.01
4248,7,E07000009,1,49.84,114.6,25.84,124.15
4974,7,E07000009,2,58.13,142.18,25.84,154.93
5617,7,E07000009,3,63.67,181.46,25.84,198.45
6279,7,E07000009,4,71.06,304.55,25.84,332.14
3668,8,E07000009,0,55.97,342.01,18.64,373.01
6602,9,E07000009,1,54.44,143.25,25.84,155.2
6928,9,E07000009,2,64.59,177.73,25.84,193.64
7254,9,E07000009,3,71.06,226.84,25.84,248.03
7580,9,E07000009,4,81.2,380.68,25.84,415.17
7906,10,E07000009,0,36.26,300.91,18.64,329.21
84,1,E07000040,1,48.92,107.19,25.84,140.08
410,1,E07000040,2,55.37,120.97,25.84,144.31
736,1,E07000040,3,61.83,141.13,25.84,161.3
1062,1,E07000040,4,71.06,158.1,25.84,194.19
2692,2,E07000040,0,54.93,231.2,18.64,358.7
1388,3,E07000040,1,47.06,89.13,25.84,210.12
1714,3,E07000040,2,54.44,100.81,25.84,111.41
2040,3,E07000040,3,61.83,109.29,25.84,126.28
2366,3,E07000040,4,73.82,130.52,25.84,130.52
3018,4,E07000040,0,54.93,115.59,18.64,141.81
4204,5,E07000040,1,48.92,114.6,25.84,124.15
4840,5,E07000040,2,55.37,147.5,25.84,160.24
5471,5,E07000040,3,61.83,181.46,25.84,198.45
6009,5,E07000040,4,71.06,281.2,25.84,306.68
3344,6,E07000040,0,54.93,315.82,18.64,344.4
3920,7,E07000040,1,47.06,114.6,25.84,124.15
5117,7,E07000040,2,54.44,147.5,25.84,160.24
5697,7,E07000040,3,61.83,181.46,25.84,198.45
6409,7,E07000040,4,73.82,281.2,25.84,306.68
3670,8,E07000040,0,54.93,315.82,18.64,344.4
6604,9,E07000040,1,48.92,143.25,25.84,155.2
6930,9,E07000040,2,55.37,184.37,25.84,200.32
7256,9,E07000040,3,61.83,226.84,25.84,248.03
7582,9,E07000040,4,71.06,351.51,25.84,383.34
7908,10,E07000040,0,54.93,300.91,18.64,329.21
86,1,E07000085,1,57.21,123.09,25.84,176.15
412,1,E07000085,2,71.06,146.43,25.84,186.77
738,1,E07000085,3,81.2,161.3,25.84,203.75
1064,1,E07000085,4,89.52,178.28,25.84,221.77
2694,2,E07000085,0,62.17,268.13,18.64,344.4
1390,3,E07000085,1,51.68,115.66,25.84,159.17
1716,3,E07000085,2,62.75,129.46,25.84,145.37
2042,3,E07000085,3,68.28,149.62,25.84,185.7
2368,3,E07000085,4,72.9,184.64,25.84,194.19
3020,4,E07000085,0,48.71,195.45,18.64,204.96
3997,5,E07000085,1,57.21,136.89,25.84,148.56
4612,5,E07000085,2,71.06,180.4,25.84,197.39
5264,5,E07000085,3,81.2,226.01,25.84,245.12
5949,5,E07000085,4,89.52,404.3,25.84,440.37
3346,6,E07000085,0,62.17,454.05,18.64,494.54
4064,7,E07000085,1,51.68,136.89,25.84,148.56
4759,7,E07000085,2,62.75,180.4,25.84,197.39
5364,7,E07000085,3,68.28,226.01,25.84,245.12
6053,7,E07000085,4,72.9,404.3,25.84,440.37
3672,8,E07000085,0,48.71,454.05,18.64,494.54
6606,9,E07000085,1,57.21,171.11,25.84,185.69
6932,9,E07000085,2,71.06,225.52,25.84,246.73
7258,9,E07000085,3,81.2,282.54,25.84,306.4
7584,9,E07000085,4,89.52,505.39,25.84,550.49
7910,10,E07000085,0,62.17,286.02,18.64,311.34
87,1,E07000242,1,54.44,118.85,25.84,148.56
413,1,E07000242,2,64.59,142.18,25.84,167.67
739,1,E07000242,3,71.06,155.98,25.84,180.4
1065,1,E07000242,4,81.2,170.85,25.84,178.28
2695,2,E07000242,0,36.26,226.42,18.64,423.05
1391,3,E07000242,1,49.84,99.75,25.84,131.58
1717,3,E07000242,2,58.13,117.78,25.84,132.64
2043,3,E07000242,3,63.67,130.52,25.84,143.25
2369,3,E07000242,4,71.06,148.56,25.84,159.17
3021,4,E07000242,0,55.97,135.86,18.64,318.19
4132,5,E07000242,1,54.44,153.86,25.84,167.67
4713,5,E07000242,2,64.59,192.07,25.84,210.12
5432,5,E07000242,3,71.06,269.54,25.84,293.94
6142,5,E07000242,4,81.2,393.68,25.84,428.71
3347,6,E07000242,0,36.26,442.13,18.64,481.46
4249,7,E07000242,1,49.84,153.86,25.84,167.67
4975,7,E07000242,2,58.13,192.07,25.84,210.12
5618,7,E07000242,3,63.67,269.54,25.84,293.94
6280,7,E07000242,4,71.06,393.68,25.84,428.71
3673,8,E07000242,0,55.97,442.13,18.64,481.46
6607,9,E07000242,1,54.44,192.33,25.84,209.57
6933,9,E07000242,2,64.59,240.08,25.84,262.64
7259,9,E07000242,3,71.06,336.93,25.84,367.42
7585,9,E07000242,4,81.2,492.12,25.84,535.89
7911,10,E07000242,0,36.26,253.23,18.64,277.06
88,1,E07000137,1,51.68,99.75,25.84,122.03
414,1,E07000137,2,61.83,114.6,25.84,129.46
740,1,E07000137,3,68.28,126.28,25.84,137.95
1066,1,E07000137,4,75.67,158.1,25.84,166.61
2696,2,E07000137,0,51.82,240.72,18.64,361.1
1392,3,E07000137,1,46.13,90.21,25.84,107.19
1718,3,E07000137,2,52.6,96.56,25.84,108.24
2044,3,E07000137,3,58.13,104,25.84,118.85
2370,3,E07000137,4,63.67,122.03,25.84,122.03
3022,4,E07000137,0,49.74,114.39,18.64,123.94
4324,5,E07000137,1,51.68,87.01,25.84,94.47
5020,5,E07000137,2,61.83,109.29,25.84,118.85
5663,5,E07000137,3,68.28,125.22,25.84,137.95
6238,5,E07000137,4,75.67,159.17,25.84,174.02
3348,6,E07000137,0,51.82,178.77,18.64,195.45
4424,7,E07000137,1,46.13,87.01,25.84,94.47
5160,7,E07000137,2,52.6,109.29,25.84,118.85
5821,7,E07000137,3,58.13,125.22,25.84,137.95
6482,7,E07000137,4,63.67,159.17,25.84,174.02
3674,8,E07000137,0,49.74,178.77,18.64,195.45
6608,9,E07000137,1,51.68,108.78,25.84,118.06
6934,9,E07000137,2,61.83,136.63,25.84,148.56
7260,9,E07000137,3,68.28,156.51,25.84,172.43
7586,9,E07000137,4,75.67,198.96,25.84,217.54
7912,10,E07000137,0,51.82,348.6,18.64,379.86
90,1,E06000011,1,50.76,91.27,25.84,113.53
416,1,E06000011,2,58.13,108.24,25.84,140.08
742,1,E06000011,3,62.75,119.9,25.84,161.3
1068,1,E06000011,4,72.9,144.31,25.84,178.28
2698,2,E06000011,0,52.86,234.75,18.64,322.95
1394,3,E06000011,1,46.13,81.71,25.84,92.33
1720,3,E06000011,2,52.6,112.47,25.84,144.31
2046,3,E06000011,3,56.29,104,25.84,113.53
2372,3,E06000011,4,63.67,120.97,25.84,175.09
3024,4,E06000011,0,51.82,160.88,18.64,190.67
4395,5,E06000011,1,50.76,89.13,25.84,96.56
4875,5,E06000011,2,58.13,112.47,25.84,122.03
5506,5,E06000011,3,62.75,134.77,25.84,147.5
6111,5,E06000011,4,72.9,186.77,25.84,203.75
3350,6,E06000011,0,52.86,209.73,18.64,228.81
4549,7,E06000011,1,46.13,89.13,25.84,96.56
4817,7,E06000011,2,52.6,112.47,25.84,122.03
5853,7,E06000011,3,56.29,134.77,25.84,147.5
6209,7,E06000011,4,63.67,186.77,25.84,203.75
3676,8,E06000011,0,51.82,209.73,18.64,228.81
6610,9,E06000011,1,50.76,111.41,25.84,120.73
6936,9,E06000011,2,52.6,140.6,25.84,152.55
7262,9,E06000011,3,62.75,168.46,25.84,184.37
7588,9,E06000011,4,72.9,233.46,25.84,254.69
7914,10,E06000011,0,52.86,378.39,18.64,412.63
91,1,E07000193,1,52.6,98.69,25.84,124.15
417,1,E07000193,2,58.13,116.72,25.84,136.89
743,1,E07000193,3,69.2,132.64,25.84,160.24
1069,1,E07000193,4,80.28,161.3,25.84,178.28
2699,2,E07000193,0,39.38,245.49,18.64,382.53
1395,3,E07000193,1,46.13,88.07,25.84,97.63
1721,3,E07000193,2,49.84,94.47,25.84,102.94
2047,3,E07000193,3,59.98,104,25.84,119.9
2373,3,E07000193,4,68.28,127.34,25.84,127.34
3025,4,E07000193,0,46.63,107.26,18.64,107.26
4286,5,E07000193,1,52.6,91.27,25.84,99.75
4896,5,E07000193,2,58.13,114.6,25.84,124.15
5527,5,E07000193,3,69.2,147.5,25.84,160.24
6179,5,E07000193,4,80.28,203.75,25.84,221.77
3351,6,E07000193,0,39.38,228.81,18.64,249.07
4507,7,E07000193,1,46.13,91.27,25.84,99.75
5192,7,E07000193,2,49.84,114.6,25.84,124.15
5783,7,E07000193,3,59.98,147.5,25.84,160.24
6444,7,E07000193,4,68.28,203.75,25.84,221.77
3677,8,E07000193,0,46.63,228.81,18.64,249.07
6611,9,E07000193,1,52.6,114.09,25.84,124.69
6937,9,E07000193,2,58.13,143.25,25.84,155.2
7263,9,E07000193,3,69.2,184.37,25.84,200.32
7589,9,E07000193,4,80.28,254.69,25.84,277.23
7915,10,E07000193,0,39.38,347.11,18.64,379.86
264,1,E07000244,1,54.44,118.85,25.84,148.56
590,1,E07000244,2,64.59,142.18,25.84,167.67
916,1,E07000244,3,71.06,155.98,25.84,180.4
1242,1,E07000244,4,81.2,170.85,25.84,178.28
2872,2,E07000244,0,36.26,226.42,18.64,423.05
1568,3,E07000244,1,49.84,99.75,25.84,131.58
1894,3,E07000244,2,58.13,117.78,25.84,132.64
2220,3,E07000244,3,63.67,130.52,25.84,143.25
2546,3,E07000244,4,71.06,148.56,25.84,159.17
3198,4,E07000244,0,55.97,135.86,18.64,318.19
4156,5,E07000244,1,54.44,105.06,25.84,114.6
4737,5,E07000244,2,64.59,125.22,25.84,136.89
5456,5,E07000244,3,71.06,153.86,25.84,167.67
6166,5,E07000244,4,81.2,227.08,25.84,246.18
3524,6,E07000244,0,36.26,255.02,18.64,276.48
4273,7,E07000244,1,49.84,105.06,25.84,114.6
4999,7,E07000244,2,58.13,125.22,25.84,136.89
5642,7,E07000244,3,63.67,153.86,25.84,167.67
6304,7,E07000244,4,71.06,227.08,25.84,246.18
3850,8,E07000244,0,55.97,255.02,18.64,276.48
6784,9,E07000244,1,54.44,131.32,25.84,143.25
7110,9,E07000244,2,64.59,156.51,25.84,171.11
7436,9,E07000244,3,71.06,192.33,25.84,209.57
7762,9,E07000244,4,81.2,283.85,25.84,307.73
8088,10,E07000244,0,36.26,443.93,18.64,484.13
92,1,E07000061,1,57.21,123.09,25.84,176.15
418,1,E07000061,2,71.06,146.43,25.84,186.77
744,1,E07000061,3,81.2,161.3,25.84,203.75
1070,1,E07000061,4,89.52,178.28,25.84,221.77
2700,2,E07000061,0,62.17,268.13,18.64,344.4
1396,3,E07000061,1,51.68,115.66,25.84,159.17
1722,3,E07000061,2,62.75,129.46,25.84,145.37
2048,3,E07000061,3,68.28,149.62,25.84,185.7
2374,3,E07000061,4,72.9,184.64,25.84,194.19
3026,4,E07000061,0,48.71,195.45,18.64,204.96
3998,5,E07000061,1,57.21,130.52,25.84,143.25
4613,5,E07000061,2,71.06,170.85,25.84,185.7
5265,5,E07000061,3,81.2,209.06,25.84,228.14
5950,5,E07000061,4,89.52,472.21,25.84,514.66
3352,6,E07000061,0,62.17,530.31,18.64,578
4065,7,E07000061,1,51.68,130.52,25.84,143.25
4760,7,E07000061,2,62.75,170.85,25.84,185.7
5365,7,E07000061,3,68.28,209.06,25.84,228.14
6054,7,E07000061,4,72.9,472.21,25.84,514.66
3678,8,E07000061,0,48.71,530.31,18.64,578
6612,9,E07000061,1,57.21,163.15,25.84,179.06
6938,9,E07000061,2,71.06,213.57,25.84,232.15
7264,9,E07000061,3,81.2,261.31,25.84,285.19
7590,9,E07000061,4,89.52,590.27,25.84,643.34
7916,10,E07000061,0,62.17,379.86,18.64,414.12
93,1,E07000086,1,57.21,123.09,25.84,176.15
419,1,E07000086,2,71.06,146.43,25.84,186.77
745,1,E07000086,3,81.2,161.3,25.84,203.75
1071,1,E07000086,4,89.52,178.28,25.84,221.77
2701,2,E07000086,0,62.17,268.13,18.64,344.4
1397,3,E07000086,1,51.68,115.66,25.84,159.17
1723,3,E07000086,2,62.75,129.46,25.84,145.37
2049,3,E07000086,3,68.28,149.62,25.84,185.7
2375,3,E07000086,4,72.9,184.64,25.84,194.19
3027,4,E07000086,0,48.71,195.45,18.64,204.96
3999,5,E07000086,1,57.21,134.77,25.84,147.5
4614,5,E07000086,2,71.06,164.48,25.84,179.34
5266,5,E07000086,3,81.2,202.69,25.84,220.72
5951,5,E07000086,4,89.52,306.68,25.84,334.25
3353,6,E07000086,0,62.17,343.2,18.64,375.37
4066,7,E07000086,1,51.68,134.77,25.84,147.5
4761,7,E07000086,2,62.75,164.48,25.84,179.34
5366,7,E07000086,3,68.28,202.69,25.84,220.72
6055,7,E07000086,4,72.9,306.68,25.84,334.25
3679,8,E07000086,0,48.71,343.2,18.64,375.37
6613,9,E07000086,1,57.21,168.46,25.84,184.37
6939,9,E07000086,2,71.06,205.6,25.84,224.18
7265,9,E07000086,3,81.2,253.36,25.84,275.9
7591,9,E07000086,4,89.52,383.34,25.84,417.83
7917,10,E07000086,0,62.17,503.5,18.64,549.69
95,1,E07000207,1,57.21,123.09,25.84,176.15
421,1,E07000207,2,71.06,146.43,25.84,186.77
747,1,E07000207,3,81.2,161.3,25.84,203.75
1073,1,E07000207,4,89.52,178.28,25.84,221.77
2703,2,E07000207,0,62.17,268.13,18.64,344.4
1399,3,E07000207,1,51.68,115.66,25.84,159.17
1725,3,E07000207,2,62.75,129.46,25.84,145.37
2051,3,E07000207,3,68.28,149.62,25.84,185.7
2377,3,E07000207,4,72.9,184.64,25.84,194.19
3029,4,E07000207,0,48.71,195.45,18.64,204.96
4000,5,E07000207,1,57.21,186.77,25.84,203.75
4615,5,E07000207,2,71.06,270.61,25.84,295.01
5267,5,E07000207,3,81.2,326.84,25.84,356.55
5952,5,E07000207,4,89.52,751.3,25.84,819.21
3355,6,E07000207,0,62.17,843.74,18.64,920.01
4067,7,E07000207,1,51.68,186.77,25.84,203.75
4762,7,E07000207,2,62.75,270.61,25.84,295.01
5367,7,E07000207,3,68.28,326.84,25.84,356.55
6056,7,E07000207,4,72.9,751.3,25.84,819.21
3681,8,E07000207,0,48.71,843.74,18.64,920.01
6615,9,E07000207,1,57.21,233.46,25.84,254.69
6941,9,E07000207,2,71.06,338.25,25.84,368.76
7267,9,E07000207,3,81.2,408.54,25.84,445.68
7593,9,E07000207,4,89.52,939.12,25.84,1024.03
7919,10,E07000207,0,62.17,473.7,18.64,516.92
96,1,E09000010,1,65.51,145.37,25.84,197.39
422,1,E09000010,2,77.51,157.04,25.84,192.07
748,1,E09000010,3,83.97,166.61,25.84,226.01
1074,1,E09000010,4,101.48,186.77,25.84,251.49
2704,2,E09000010,0,70.47,317,18.64,502.91
1400,3,E09000010,1,58.13,118.85,25.84,146.43
1726,3,E09000010,2,63.67,139.02,25.84,175.09
2052,3,E09000010,3,71.06,159.17,25.84,200.55
2378,3,E09000010,4,83.05,259.98,25.84,261.04
3030,4,E09000010,0,60.1,371.82,18.64,402.8
3959,5,E09000010,1,65.51,186.77,25.84,203.75
4574,5,E09000010,2,77.51,259.98,25.84,282.26
5226,5,E09000010,3,83.97,304.55,25.84,332.14
5911,5,E09000010,4,101.48,426.59,25.84,465.84
3356,6,E09000010,0,70.47,479.07,18.64,523.16
4173,7,E09000010,1,58.13,186.77,25.84,203.75
4674,7,E09000010,2,63.67,259.98,25.84,282.26
5326,7,E09000010,3,71.06,304.55,25.84,332.14
5878,7,E09000010,4,83.05,426.59,25.84,465.84
3682,8,E09000010,0,60.1,479.07,18.64,523.16
6616,9,E09000010,1,65.51,233.46,25.84,254.69
6942,9,E09000010,2,77.51,324.98,25.84,352.84
7268,9,E09000010,3,83.97,380.68,25.84,415.17
7594,9,E09000010,4,101.48,533.22,25.84,582.31
7920,10,E09000010,0,70.47,308.35,18.64,336.65
97,1,E07000072,1,54.44,118.85,25.84,148.56
423,1,E07000072,2,64.59,142.18,25.84,167.67
749,1,E07000072,3,71.06,155.98,25.84,180.4
1075,1,E07000072,4,81.2,170.85,25.84,178.28
2705,2,E07000072,0,36.26,226.42,18.64,423.05
1401,3,E07000072,1,49.84,99.75,25.84,131.58
1727,3,E07000072,2,58.13,117.78,25.84,132.64
2053,3,E07000072,3,63.67,130.52,25.84,143.25
2379,3,E07000072,4,71.06,148.56,25.84,159.17
3031,4,E07000072,0,55.97,135.86,18.64,318.19
4133,5,E07000072,1,54.44,170.85,25.84,185.7
4714,5,E07000072,2,64.59,227.08,25.84,246.18
5433,5,E07000072,3,71.06,292.87,25.84,319.41
6143,5,E07000072,4,81.2,494.49,25.84,539.06
3357,6,E07000072,0,36.26,555.35,18.64,605.39
4250,7,E07000072,1,49.84,170.85,25.84,185.7
4976,7,E07000072,2,58.13,227.08,25.84,246.18
5619,7,E07000072,3,63.67,292.87,25.84,319.41
6281,7,E07000072,4,71.06,494.49,25.84,539.06
3683,8,E07000072,0,55.97,555.35,18.64,605.39
6617,9,E07000072,1,54.44,213.57,25.84,232.15
6943,9,E07000072,2,64.59,283.85,25.84,307.73
7269,9,E07000072,3,71.06,366.11,25.84,399.27
7595,9,E07000072,4,81.2,618.12,25.84,673.83
7921,10,E07000072,0,36.26,372.42,18.64,406.69
98,1,E07000208,1,57.21,123.09,25.84,176.15
424,1,E07000208,2,71.06,146.43,25.84,186.77
750,1,E07000208,3,81.2,161.3,25.84,203.75
1076,1,E07000208,4,89.52,178.28,25.84,221.77
2706,2,E07000208,0,62.17,268.13,18.64,344.4
1402,3,E07000208,1,51.68,115.66,25.84,159.17
1728,3,E07000208,2,62.75,129.46,25.84,145.37
2054,3,E07000208,3,68.28,149.62,25.84,185.7
2380,3,E07000208,4,72.9,184.64,25.84,194.19
3032,4,E07000208,0,48.71,195.45,18.64,204.96
4001,5,E07000208,1,57.21,186.77,25.84,203.75
4616,5,E07000208,2,71.06,248.31,25.84,270.61
5268,5,E07000208,3,81.2,337.44,25.84,368.22
5953,5,E07000208,4,89.52,523.16,25.84,569.84
3358,6,E07000208,0,62.17,587.54,18.64,639.96
4068,7,E07000208,1,51.68,186.77,25.84,203.75
4763,7,E07000208,2,62.75,248.31,25.84,270.61
5368,7,E07000208,3,68.28,337.44,25.84,368.22
6057,7,E07000208,4,72.9,523.16,25.84,569.84
3684,8,E07000208,0,48.71,587.54,18.64,639.96
6618,9,E07000208,1,57.21,233.46,25.84,254.69
6944,9,E07000208,2,71.06,310.37,25.84,338.25
7270,9,E07000208,3,81.2,421.8,25.84,460.26
7596,9,E07000208,4,89.52,653.94,25.84,712.3
7922,10,E07000208,0,62.17,293.46,18.64,320.27
99,1,E07000036,1,51.68,99.75,25.84,122.03
425,1,E07000036,2,61.83,114.6,25.84,129.46
751,1,E07000036,3,68.28,126.28,25.84,137.95
1077,1,E07000036,4,75.67,158.1,25.84,166.61
2707,2,E07000036,0,51.82,240.72,18.64,361.1
1403,3,E07000036,1,46.13,90.21,25.84,107.19
1729,3,E07000036,2,52.6,96.56,25.84,108.24
2055,3,E07000036,3,58.13,104,25.84,118.85
2381,3,E07000036,4,63.67,122.03,25.84,122.03
3033,4,E07000036,0,49.74,114.39,18.64,123.94
4326,5,E07000036,1,51.68,91.27,25.84,98.69
5022,5,E07000036,2,61.83,113.53,25.84,123.09
5665,5,E07000036,3,68.28,130.52,25.84,143.25
6240,5,E07000036,4,75.67,203.75,25.84,221.77
3359,6,E07000036,0,51.82,228.81,18.64,249.07
4426,7,E07000036,1,46.13,91.27,25.84,98.69
5162,7,E07000036,2,52.6,113.53,25.84,123.09
5823,7,E07000036,3,58.13,130.52,25.84,143.25
6484,7,E07000036,4,63.67,203.75,25.84,221.77
3685,8,E07000036,0,49.74,228.81,18.64,249.07
6619,9,E07000036,1,51.68,114.09,25.84,123.35
6945,9,E07000036,2,61.83,141.94,25.84,153.86
