ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
728,1,E07000035,3,68.28,297.6,18.64,2000
1054,1,E07000035,4,75.67,443.19,25.84,1000
2684,2,E07000035,0,51.82,497.68,25.84,1000
1380,3,E07000035,1,46.13,207.68,25.84,1000
1706,3,E07000035,2,52.6,252.64,25.84,1000
2032,3,E07000035,3,58.13,297.6,25.84,1000
2358,3,E07000035,4,63.67,443.19,18.64,2000
3010,4,E07000035,0,49.74,497.68,25.84,1000
4323,5,E07000035,1,51.68,297.17,25.84,1000
5019,5,E07000035,2,61.83,370.95,18.64,2000
5662,5,E07000035,3,68.28,459.07,25.84,1000
6237,5,E07000035,4,75.67,651.73,18.64,2000
3336,6,E07000035,0,51.82,731.9,25.84,1000
4423,7,E07000035,1,46.13,297.17,25.84,1000
5159,7,E07000035,2,52.6,370.95,25.84,1000
5820,7,E07000035,3,58.13,459.07,25.84,1000
6481,7,E07000035,4,63.67,651.73,25.84,1000
3662,8,E07000035,0,49.74,731.9,25.84,1000
6596,9,E07000035,1,51.68,162.37,25.84,1000
6922,9,E07000035,2,61.83,200.23,25.84,2000
7248,9,E07000035,3,68.28,234.88,18.64,2000
7574,9,E07000035,4,75.67,364.17,25.84,1000
7900,10,E07000035,0,51.82,409.01,25.84,2000
8591,11,E07000035,1,51.68,162.37,25.84,2000
8592,11,E07000035,2,61.83,200.23,25.84,2000
8593,11,E07000035,3,68.28,234.88,25.84,2000
8594,11,E07000035,4,75.67,364.17,25.84,2000
8595,12,E07000035,0,51.82,409.01,18.64,2000
77,1,E08000017,1,50.76,229.06,25.84,1000
403,1,E08000017,2,58.13,276.2,25.84,1000
729,1,E08000017,3,62.75,331.83,25.84,1000
1055,1,E08000017,4,72.9,500.97,25.84,1000
2685,2,E08000017,0,52.86,613.13,25.84,1000
1381,3,E08000017,1,46.13,229.06,18.64,2000
1707,3,E08000017,2,52.6,276.2,25.84,1000
2033,3,E08000017,3,56.29,331.83,25.84,1000
2359,3,E08000017,4,63.67,500.97,25.84,1000
3011,4,E08000017,0,51.82,613.13,18.64,2000
4394,5,E08000017,1,50.76,284.89,25.84,1000
4874,5,E08000017,2,58.13,329.98,25.84,2000
5505,5,E08000017,3,62.75,391.47,25.84,1000
6110,5,E08000017,4,72.9,610.76,18.64,2000
3337,6,E08000017,0,52.86,685.88,25.84,1000
4548,7,E08000017,1,46.13,284.89,25.84,1000
4816,7,E08000017,2,52.6,329.98,25.84,1000
5852,7,E08000017,3,56.29,391.47,25.84,2000
6208,7,E08000017,4,63.67,610.76,25.84,1000
3663,8,E08000017,0,51.82,685.88,25.84,1000
6597,9,E08000017,1,50.76,135.6,25.84,1000
6923,9,E08000017,2,52.6,162.37,25.84,2000
7249,9,E08000017,3,62.75,186.03,25.84,1000
7575,9,E08000017,4,72.9,253.83,25.84,1000
7901,10,E08000017,0,52.86,285.07,18.64,2000
8596,11,E08000017,1,50.76,135.6,25.84,2000
8597,11,E08000017,2,52.6,162.37,25.84,2000
8598,11,E08000017,3,62.75,186.03,25.84,2000
8599,11,E08000017,4,72.9,253.83,25.84,2000
8600,12,E08000017,0,52.86,285.07,18.64,2000
85,1,E06000059,1,48.92,252.64,18.64,2000
411,1,E06000059,2,55.37,304.03,25.84,1000
737,1,E06000059,3,61.83,376.81,25.84,1000
1063,1,E06000059,4,71.06,543.81,25.84,1000
2693,2,E06000059,0,54.93,610.71,25.84,1000
1389,3,E06000059,1,47.06,252.64,25.84,1000
1715,3,E06000059,2,54.44,304.03,18.64,2000
2041,3,E06000059,3,61.83,376.81,25.84,1000
2367,3,E06000059,4,73.82,543.81,25.84,1000
3019,4,E06000059,0,54.93,610.71,25.84,1000
4205,5,E06000059,1,48.92,219.27,25.84,1000
4841,5,E06000059,2,55.37,274.6,25.84,2000
5472,5,E06000059,3,61.83,348.42,25.84,1000
6010,5,E06000059,4,71.06,479.57,25.84,1000
3345,6,E06000059,0,54.93,538.58,18.64,2000
3921,7,E06000059,1,47.06,219.27,25.84,1000
5118,7,E06000059,2,54.44,274.6,25.84,1000
5698,7,E06000059,3,61.83,348.42,25.84,1000
6410,7,E06000059,4,73.82,479.57,18.64,2000
3671,8,E06000059,0,54.93,538.58,25.84,1000
6605,9,E06000059,1,48.92,200.23,18.64,2000
6931,9,E06000059,2,55.37,253.83,25.84,1000
7257,9,E06000059,3,61.83,310.6,25.84,2000
7583,9,E06000059,4,71.06,532.85,25.84,1000
7909,10,E06000059,0,54.93,598.42,25.84,1000
8601,11,E06000059,1,48.92,200.23,25.84,2000
8602,11,E06000059,2,55.37,253.83,25.84,2000
8603,11,E06000059,3,61.83,310.6,25.84,2000
8604,11,E06000059,4,71.06,532.85,25.84,2000
8605,12,E06000059,0,54.93,598.42,18.64,2000
78,1,E07000108,1,57.21,196.97,25.84,1000
404,1,E07000108,2,71.06,252.64,18.64,2000
730,1,E07000108,3,81.2,297.6,25.84,1000
1056,1,E07000108,4,89.52,411.08,25.84,1000
2686,2,E07000108,0,62.17,461.63,25.84,1000
1382,3,E07000108,1,51.68,196.97,25.84,1000
1708,3,E07000108,2,62.75,252.64,25.84,1000
2034,3,E07000108,3,68.28,297.6,18.64,2000
2360,3,E07000108,4,72.9,411.08,25.84,1000
3012,4,E07000108,0,48.71,461.63,25.84,2000
3996,5,E07000108,1,57.21,198.81,18.64,2000
4611,5,E07000108,2,71.06,241.85,25.84,1000
5263,5,E07000108,3,81.2,284.89,25.84,1000
5948,5,E07000108,4,89.52,414,25.84,1000
3338,6,E07000108,0,62.17,464.92,25.84,1000
4063,7,E07000108,1,51.68,198.81,25.84,1000
4758,7,E07000108,2,62.75,241.85,18.64,2000
5363,7,E07000108,3,68.28,284.89,25.84,1000
6052,7,E07000108,4,72.9,414,25.84,2000
3664,8,E07000108,0,48.71,464.92,18.64,2000
6598,9,E07000108,1,57.21,156.09,25.84,1000
6924,9,E07000108,2,71.06,211.23,18.64,2000
7250,9,E07000108,3,81.2,253.83,25.84,1000
7576,9,E07000108,4,89.52,353.13,25.84,1000
7902,10,E07000108,0,62.17,396.58,25.84,1000
8606,11,E07000108,1,57.21,156.09,25.84,2000
8607,11,E07000108,2,71.06,211.23,25.84,2000
8608,11,E07000108,3,81.2,253.83,25.84,2000
8609,11,E07000108,4,89.52,353.13,25.84,2000
8610,12,E07000108,0,62.17,396.58,18.64,2000
79,1,E08000027,1,52.6,205.53,25.84,1000
405,1,E08000027,2,58.13,252.64,25.84,1000
731,1,E08000027,3,69.2,286.85,25.84,1000
1057,1,E08000027,4,80.28,408.94,18.64,2000
2687,2,E08000027,0,39.38,459.25,18.64,2000
1383,3,E08000027,1,46.13,205.53,25.84,1000
1709,3,E08000027,2,49.84,252.64,25.84,1000
2035,3,E08000027,3,59.98,286.85,25.84,2000
2361,3,E08000027,4,68.28,408.94,25.84,1000
3013,4,E08000027,0,46.63,459.25,25.84,2000
4285,5,E08000027,1,52.6,198.81,18.64,2000
4895,5,E08000027,2,58.13,241.85,25.84,1000
5526,5,E08000027,3,69.2,284.89,25.84,1000
6178,5,E08000027,4,80.28,438.57,18.64,2000
3339,6,E08000027,0,39.38,492.54,25.84,1000
4506,7,E08000027,1,46.13,198.81,25.84,1000
5191,7,E08000027,2,49.84,241.85,25.84,2000
5782,7,E08000027,3,59.98,284.89,25.84,1000
6443,7,E08000027,4,68.28,438.57,25.84,1000
3665,8,E08000027,0,46.63,492.54,25.84,1000
6599,9,E08000027,1,52.6,145.04,25.84,1000
6925,9,E08000027,2,58.13,178.14,25.84,1000
7251,9,E08000027,3,69.2,211.23,25.84,1000
7577,9,E08000027,4,80.28,285.36,18.64,2000
7903,10,E08000027,0,39.38,320.46,25.84,1000
8611,11,E08000027,1,52.6,145.04,25.84,2000
8612,11,E08000027,2,58.13,178.14,25.84,2000
8613,11,E08000027,3,69.2,211.23,25.84,2000
8614,11,E08000027,4,80.28,285.36,25.84,2000
8615,12,E08000027,0,39.38,320.46,18.64,2000
81,1,E09000009,1,65.51,252.64,25.84,2000
407,1,E09000009,2,77.51,344.7,25.84,1000
733,1,E09000009,3,83.97,408.94,18.64,2000
1059,1,E09000009,4,101.48,638.01,25.84,2000
2689,2,E09000009,0,70.47,716.49,25.84,1000
1385,3,E09000009,1,58.13,252.64,25.84,1000
1711,3,E09000009,2,63.67,344.7,25.84,1000
2037,3,E09000009,3,71.06,408.94,25.84,2000
2363,3,E09000009,4,83.05,638.01,18.64,2000
3015,4,E09000009,0,60.1,716.49,25.84,2000
3958,5,E09000009,1,65.51,241.85,25.84,1000
4573,5,E09000009,2,77.51,307.41,25.84,2000
5225,5,E09000009,3,83.97,391.47,25.84,1000
5910,5,E09000009,4,101.48,522.64,25.84,2000
3341,6,E09000009,0,70.47,586.94,25.84,1000
4172,7,E09000009,1,58.13,241.85,18.64,2000
4673,7,E09000009,2,63.67,307.41,25.84,1000
5325,7,E09000009,3,71.06,391.47,25.84,1000
5877,7,E09000009,4,83.05,522.64,18.64,2000
3667,8,E09000009,0,60.1,586.94,25.84,1000
6601,9,E09000009,1,65.51,353.13,25.84,1000
6927,9,E09000009,2,77.51,469.81,25.84,1000
7253,9,E09000009,3,83.97,534.44,18.64,2000
7579,9,E09000009,4,101.48,903.37,25.84,1000
7905,10,E09000009,0,70.47,1012.75,25.84,1000
8616,11,E09000009,1,65.51,353.13,25.84,2000
8617,11,E09000009,2,77.51,469.81,25.84,2000
8618,11,E09000009,3,83.97,534.44,25.84,2000
8619,11,E09000009,4,101.48,903.37,25.84,2000
8620,12,E09000009,0,70.47,1012.75,18.64,2000
82,1,E07000009,1,54.44,363.96,25.84,2000
408,1,E07000009,2,64.59,432.47,25.84,1000
734,1,E07000009,3,71.06,567.34,25.84,1000
1060,1,E07000009,4,81.2,770.71,25.84,2000
2690,2,E07000009,0,36.26,865.57,25.84,1000
1386,3,E07000009,1,49.84,363.96,18.64,2000
1712,3,E07000009,2,58.13,432.47,25.84,1000
2038,3,E07000009,3,63.67,567.34,25.84,2000
2364,3,E07000009,4,71.06,770.71,25.84,1000
3016,4,E07000009,0,55.97,865.57,18.64,2000
4131,5,E07000009,1,54.44,329.98,25.84,1000
4712,5,E07000009,2,64.59,502.12,25.84,1000
5431,5,E07000009,3,71.06,610.76,25.84,1000
6141,5,E07000009,4,81.2,1127.22,18.64,2000
3342,6,E07000009,0,36.26,1265.92,25.84,1000
4248,7,E07000009,1,49.84,329.98,18.64,2000
4974,7,E07000009,2,58.13,502.12,25.84,1000
5617,7,E07000009,3,63.67,610.76,25.84,1000
6279,7,E07000009,4,71.06,1127.22,25.84,1000
3668,8,E07000009,0,55.97,1265.92,25.84,1000
6602,9,E07000009,1,54.44,170.26,25.84,1000
6928,9,E07000009,2,64.59,211.23,25.84,1000
7254,9,E07000009,3,71.06,269.6,25.84,2000
7580,9,E07000009,4,81.2,452.46,25.84,1000
7906,10,E07000009,0,36.26,508.12,18.44,2000
8621,11,E07000009,1,54.44,170.26,25.84,2000
8622,11,E07000009,2,64.59,211.23,25.84,2000
8623,11,E07000009,3,71.06,269.6,25.84,2000
8624,11,E07000009,4,81.2,452.46,25.84,2000
8625,12,E07000009,0,36.26,508.12,18.64,2000
84,1,E07000040,1,48.92,207.68,25.84,2000
410,1,E07000040,2,55.37,252.64,25.84,1000
736,1,E07000040,3,61.83,297.6,25.84,1000
1062,1,E07000040,4,71.06,411.08,18.64,2000
2692,2,E07000040,0,54.93,461.63,18.64,2000
1388,3,E07000040,1,47.06,207.68,25.84,1000
1714,3,E07000040,2,54.44,252.64,25.84,1000
2040,3,E07000040,3,61.83,297.6,25.84,1000
2366,3,E07000040,4,73.82,411.08,25.84,1000
3018,4,E07000040,0,54.93,461.63,25.84,1000
4204,5,E07000040,1,48.92,176.28,25.84,1000
4840,5,E07000040,2,55.37,211.09,25.84,2000
5471,5,E07000040,3,61.83,260.29,25.84,1000
6009,5,E07000040,4,71.06,354.59,25.84,1000
3344,6,E07000040,0,54.93,398.17,25.84,1000
3920,7,E07000040,1,47.06,176.28,25.84,1000
5117,7,E07000040,2,54.44,211.09,25.84,1000
5697,7,E07000040,3,61.83,260.29,25.84,1000
6409,7,E07000040,4,73.82,354.59,25.84,1000
3670,8,E07000040,0,54.93,398.17,25.84,1000
6604,9,E07000040,1,48.92,170.26,25.84,1000
6930,9,E07000040,2,55.37,219.14,25.84,1000
7256,9,E07000040,3,61.83,269.6,25.84,2000
7582,9,E07000040,4,71.06,417.77,18.64,2000
7908,10,E07000040,0,54.93,469.2,25.84,1000
8626,11,E07000040,1,48.92,170.26,25.84,2000
8627,11,E07000040,2,55.37,219.14,25.84,2000
8628,11,E07000040,3,61.83,269.6,25.84,2000
8629,11,E07000040,4,71.06,417.77,25.84,2000
8630,12,E07000040,0,54.93,469.2,18.64,2000
86,1,E07000085,1,57.21,229.06,25.84,1000
412,1,E07000085,2,71.06,271.9,25.84,1000
738,1,E07000085,3,81.2,321.13,18.64,2000
1064,1,E07000085,4,89.52,458.13,25.84,1000
2694,2,E07000085,0,62.17,514.52,25.84,1000
1390,3,E07000085,1,51.68,229.06,25.84,1000
1716,3,E07000085,2,62.75,271.9,25.84,1000
2042,3,E07000085,3,68.28,321.13,25.84,1000
2368,3,E07000085,4,72.9,458.13,18.64,2000
3020,4,E07000085,0,48.71,514.52,25.84,1000
3997,5,E07000085,1,57.21,182.46,25.84,1000
4612,5,E07000085,2,71.06,241.85,25.84,1000
5264,5,E07000085,3,81.2,264.4,25.84,1000
5949,5,E07000085,4,89.52,370.95,18.64,2000
3346,6,E07000085,0,62.17,416.6,25.84,2000
4064,7,E07000085,1,51.68,182.46,18.64,2000
4759,7,E07000085,2,62.75,241.85,25.84,1000
5364,7,E07000085,3,68.28,264.4,18.64,2000
6053,7,E07000085,4,72.9,370.95,18.64,2000
3672,8,E07000085,0,48.71,416.6,25.84,1000
6606,9,E07000085,1,57.21,203.38,25.84,1000
6932,9,E07000085,2,71.06,268.02,25.84,1000
7258,9,E07000085,3,81.2,335.78,18.32,2000
7584,9,E07000085,4,89.52,600.66,25.84,1000
7910,10,E07000085,0,62.17,674.57,25.84,1000
8631,11,E07000085,1,57.21,203.38,25.84,2000
8632,11,E07000085,2,71.06,268.02,25.84,2000
8633,11,E07000085,3,81.2,335.78,25.84,2000
8634,11,E07000085,4,89.52,600.66,25.84,2000
8635,12,E07000085,0,62.17,674.57,18.64,2000
87,1,E07000242,1,54.44,256.91,25.84,1000
413,1,E07000242,2,64.59,316.84,25.84,1000
739,1,E07000242,3,71.06,408.94,25.84,1000
1065,1,E07000242,4,81.2,678.64,25.84,1000
2695,2,E07000242,0,36.26,762.15,25.84,1000
1391,3,E07000242,1,49.84,256.91,18.64,2000
1717,3,E07000242,2,58.13,316.84,25.84,1000
2043,3,E07000242,3,63.67,408.94,25.84,1000
2369,3,E07000242,4,71.06,678.64,25.84,2000
3021,4,E07000242,0,55.97,762.15,18.64,2000
4132,5,E07000242,1,54.44,217.22,25.84,1000
4713,5,E07000242,2,64.59,284.89,25.84,1000
5432,5,E07000242,3,71.06,350.47,25.84,1000
6142,5,E07000242,4,81.2,610.76,25.84,1000
3347,6,E07000242,0,36.26,685.88,25.84,2000
4249,7,E07000242,1,49.84,217.22,25.84,1000
4975,7,E07000242,2,58.13,284.89,18.64,2000
5618,7,E07000242,3,63.67,350.47,25.84,1000
6280,7,E07000242,4,71.06,610.76,18.64,2000
3673,8,E07000242,0,55.97,685.88,25.84,1000
6607,9,E07000242,1,54.44,228.59,25.84,1000
6933,9,E07000242,2,64.59,285.36,25.84,1000
7259,9,E07000242,3,71.06,400.44,25.84,1000
7585,9,E07000242,4,81.2,584.89,25.84,1000
7911,10,E07000242,0,36.26,656.86,18.44,2000
8636,11,E07000242,1,54.44,228.59,25.84,2000
8637,11,E07000242,2,64.59,285.36,25.84,2000
8638,11,E07000242,3,71.06,400.44,25.84,2000
8639,11,E07000242,4,81.2,584.89,25.84,2000
8640,12,E07000242,0,36.26,656.86,18.64,2000
88,1,E07000137,1,51.68,321.13,25.84,1000
414,1,E07000137,2,61.83,421.8,18.64,2000
740,1,E07000137,3,68.28,567.34,25.84,1000
1066,1,E07000137,4,75.67,929.16,25.84,1000
2696,2,E07000137,0,51.82,1043.48,25.84,1000
1392,3,E07000137,1,46.13,321.13,25.84,2000
1718,3,E07000137,2,52.6,421.8,25.84,1000
2044,3,E07000137,3,58.13,567.34,18.64,2000
2370,3,E07000137,4,63.67,929.16,25.84,2000
3022,4,E07000137,0,49.74,1043.48,25.84,1000
4324,5,E07000137,1,51.68,329.98,25.84,1000
5020,5,E07000137,2,61.83,414,25.84,1000
5663,5,E07000137,3,68.28,565.64,25.84,1000
6238,5,E07000137,4,75.67,912.01,25.84,1000
3348,6,E07000137,0,51.82,1024.23,25.84,2000
4424,7,E07000137,1,46.13,329.98,25.84,1000
5160,7,E07000137,2,52.6,414,25.84,1000
5821,7,E07000137,3,58.13,565.64,25.84,1000
6482,7,E07000137,4,63.67,912.01,18.64,2000
3674,8,E07000137,0,49.74,1024.23,18.64,2000
6608,9,E07000137,1,51.68,129.27,25.84,1000
6934,9,E07000137,2,61.83,162.37,18.64,2000
7260,9,E07000137,3,68.28,186.03,25.84,1000
7586,9,E07000137,4,75.67,236.48,25.84,1000
7912,10,E07000137,0,51.82,265.6,25.84,1000
8641,11,E07000137,1,51.68,129.27,25.84,2000
8642,11,E07000137,2,61.83,162.37,25.84,2000
8643,11,E07000137,3,68.28,186.03,25.84,2000
8644,11,E07000137,4,75.67,236.48,25.84,2000
8645,12,E07000137,0,51.82,265.6,18.64,2000
90,1,E06000011,1,50.76,229.06,18.64,2000
416,1,E06000011,2,58.13,271.9,25.84,2000
742,1,E06000011,3,62.75,344.7,25.84,1000
1068,1,E06000011,4,72.9,479.56,25.84,1000
2698,2,E06000011,0,52.86,538.55,25.84,1000
1394,3,E06000011,1,46.13,229.06,25.84,2000
1720,3,E06000011,2,52.6,271.9,18.64,2000
2046,3,E06000011,3,56.29,344.7,25.84,1000
2372,3,E06000011,4,63.67,479.56,25.84,2000
3024,4,E06000011,0,51.82,538.55,25.84,1000
4395,5,E06000011,1,50.76,198.81,25.84,1000
4875,5,E06000011,2,58.13,219.27,25.84,2000
5506,5,E06000011,3,62.75,264.4,25.84,1000
6111,5,E06000011,4,72.9,350.47,25.84,1000
3350,6,E06000011,0,52.86,393.56,18.64,2000
4549,7,E06000011,1,46.13,198.81,25.84,1000
4817,7,E06000011,2,52.6,219.27,25.84,1000
5853,7,E06000011,3,56.29,264.4,25.84,2000
6209,7,E06000011,4,63.67,350.47,18.64,2000
3676,8,E06000011,0,51.82,393.56,25.84,1000
6610,9,E06000011,1,50.76,132.41,18.64,2000
6936,9,E06000011,2,52.6,167.09,25.84,1000
7262,9,E06000011,3,62.75,200.23,25.84,1000
7588,9,E06000011,4,72.9,277.48,25.84,2000
7914,10,E06000011,0,52.86,311.59,25.84,1000
8646,11,E06000011,1,50.76,132.41,25.84,2000
8647,11,E06000011,2,52.6,167.09,25.84,2000
8648,11,E06000011,3,62.75,200.23,25.84,2000
8649,11,E06000011,4,72.9,277.48,25.84,2000
8650,12,E06000011,0,52.86,311.59,18.64,2000
91,1,E07000193,1,52.6,331.83,25.84,1000
417,1,E07000193,2,58.13,421.8,25.84,2000
743,1,E07000193,3,69.2,614.45,18.64,2000
1069,1,E07000193,4,80.28,1335.94,25.84,1000
2699,2,E07000193,0,39.38,1410.87,25.84,1000
1395,3,E07000193,1,46.13,331.83,25.84,2000
1721,3,E07000193,2,49.84,421.8,25.84,1000
2047,3,E07000193,3,59.98,614.45,25.84,1000
2373,3,E07000193,4,68.28,1335.94,18.64,2000
3025,4,E07000193,0,46.63,1500.3,25.84,1000
4286,5,E07000193,1,52.6,219.27,25.84,2000
4896,5,E07000193,2,58.13,284.89,25.84,1000
5527,5,E07000193,3,69.2,340.22,25.84,1000
6179,5,E07000193,4,80.28,479.57,25.84,1000
3351,6,E07000193,0,39.38,538.58,25.84,1000
4507,7,E07000193,1,46.13,219.27,25.84,1000
5192,7,E07000193,2,49.84,284.89,25.84,2000
5783,7,E07000193,3,59.98,340.22,25.84,1000
6444,7,E07000193,4,68.28,479.57,25.84,1000
3677,8,E07000193,0,46.63,538.58,25.84,1000
6611,9,E07000193,1,52.6,135.6,25.84,2000
6937,9,E07000193,2,58.13,170.26,25.84,1000
7263,9,E07000193,3,69.2,219.14,18.64,2000
7589,9,E07000193,4,80.28,302.71,25.84,2000
7915,10,E07000193,0,39.38,339.93,25.84,1000
8651,11,E07000193,1,52.6,135.6,25.84,2000
8652,11,E07000193,2,58.13,170.26,25.84,2000
8653,11,E07000193,3,69.2,219.14,25.84,2000
8654,11,E07000193,4,80.28,302.71,25.84,2000
8655,12,E07000193,0,39.38,339.93,18.64,2000
264,1,E07000244,1,54.44,224.77,25.84,1000
590,1,E07000244,2,64.59,291.15,25.84,1000
916,1,E07000244,3,71.06,344.7,18.64,2000
1242,1,E07000244,4,81.2,455.98,25.84,1000
2872,2,E07000244,0,36.26,507.32,25.84,2000
1568,3,E07000244,1,49.84,224.77,25.84,1000
1894,3,E07000244,2,58.13,291.15,25.84,2000
2220,3,E07000244,3,63.67,344.7,25.84,1000
2546,3,E07000244,4,71.06,455.98,18.64,2000
3198,4,E07000244,0,55.97,507.32,25.84,1000
4156,5,E07000244,1,54.44,264.4,18.64,2000
4737,5,E07000244,2,64.59,348.42,25.84,1000
5456,5,E07000244,3,71.06,414,18.64,2000
6166,5,E07000244,4,81.2,737.79,25.84,1000
3524,6,E07000244,0,36.26,828.6,25.84,1000
4273,7,E07000244,1,49.84,264.4,25.84,1000
4999,7,E07000244,2,58.13,348.42,25.84,1000
5642,7,E07000244,3,63.67,414,18.64,2000
6304,7,E07000244,4,71.06,737.79,25.84,1000
3850,8,E07000244,0,55.97,828.6,25.84,2000
6784,9,E07000244,1,54.44,156.09,25.84,1000
7110,9,E07000244,2,64.59,186.03,25.84,1000
7436,9,E07000244,3,71.06,228.59,18.64,2000
7762,9,E07000244,4,81.2,337.36,25.84,1000
8088,10,E07000244,0,36.26,378.87,25.84,1000
8656,11,E07000244,1,54.44,156.09,25.84,2000
8657,11,E07000244,2,64.59,186.03,25.84,2000
8658,11,E07000244,3,71.06,228.59,25.84,2000
8659,11,E07000244,4,81.2,337.36,25.84,2000
8660,12,E07000244,0,36.26,378.87,18.64,2000
92,1,E07000061,1,57.21,196.97,25.84,1000
418,1,E07000061,2,71.06,265.47,25.84,2000
744,1,E07000061,3,81.2,331.83,25.84,1000
1070,1,E07000061,4,89.52,455.98,25.84,1000
2700,2,E07000061,0,62.17,507.32,25.84,1000
1396,3,E07000061,1,51.68,196.97,18.64,2000
1722,3,E07000061,2,62.75,265.47,25.84,1000
2048,3,E07000061,3,68.28,331.83,25.84,1000
2374,3,E07000061,4,72.9,455.98,25.84,1000
3026,4,E07000061,0,48.71,507.32,18.64,2000
3998,5,E07000061,1,57.21,329.98,25.84,1000
4613,5,E07000061,2,71.06,502.12,18.64,2000
5265,5,E07000061,3,81.2,739.87,25.84,1000
5950,5,E07000061,4,89.52,1084.19,25.84,1000
3352,6,E07000061,0,62.17,1217.59,25.84,1000
4065,7,E07000061,1,51.68,329.98,25.84,1000
4760,7,E07000061,2,62.75,502.12,25.84,1000
5365,7,E07000061,3,68.28,739.87,25.84,1000
6054,7,E07000061,4,72.9,1084.19,25.84,1000
3678,8,E07000061,0,48.71,1217.59,25.84,1000
6612,9,E07000061,1,57.21,193.91,25.84,2000
6938,9,E07000061,2,71.06,253.83,25.84,1000
7264,9,E07000061,3,81.2,310.6,25.84,1000
7590,9,E07000061,4,89.52,701.54,25.84,2000
7916,10,E07000061,0,62.17,787.87,18.44,2000
8661,11,E07000061,1,57.21,193.91,25.84,2000
8662,11,E07000061,2,71.06,253.83,25.84,2000
8663,11,E07000061,3,81.2,310.6,25.84,2000
8664,11,E07000061,4,89.52,701.54,25.84,2000
8665,12,E07000061,0,62.17,787.87,18.64,2000
93,1,E07000086,1,57.21,276.2,25.84,1000
419,1,E07000086,2,71.06,363.96,18.64,2000
745,1,E07000086,3,81.2,417.51,25.84,1000
1071,1,E07000086,4,89.52,884.16,25.84,1000
2701,2,E07000086,0,62.17,992.98,25.84,1000
1397,3,E07000086,1,51.68,276.2,25.84,1000
1723,3,E07000086,2,62.75,363.96,25.84,1000
2049,3,E07000086,3,68.28,417.51,18.64,2000
2375,3,E07000086,4,72.9,884.16,25.84,1000
3027,4,E07000086,0,48.71,992.98,25.84,1000
3999,5,E07000086,1,57.21,211.09,25.84,1000
4614,5,E07000086,2,71.06,270.54,25.84,1000
5266,5,E07000086,3,81.2,317.66,18.64,2000
5951,5,E07000086,4,89.52,420.13,25.84,1000
3353,6,E07000086,0,62.17,471.84,25.84,1000
4066,7,E07000086,1,51.68,211.09,25.84,1000
4761,7,E07000086,2,62.75,270.54,25.84,1000
5366,7,E07000086,3,68.28,317.66,25.84,1000
6055,7,E07000086,4,72.9,420.13,25.84,1000
3679,8,E07000086,0,48.71,471.84,18.64,2000
6613,9,E07000086,1,57.21,200.23,25.84,2000
6939,9,E07000086,2,71.06,244.37,18.64,2000
7265,9,E07000086,3,81.2,301.13,25.84,1000
7591,9,E07000086,4,89.52,455.63,25.84,2000
7917,10,E07000086,0,62.17,509.88,25.84,1000
8666,11,E07000086,1,57.21,200.23,25.84,2000
8667,11,E07000086,2,71.06,244.37,25.84,2000
8668,11,E07000086,3,81.2,301.13,25.84,2000
8669,11,E07000086,4,89.52,455.63,25.84,2000
8670,12,E07000086,0,62.17,509.88,18.64,2000
95,1,E07000207,1,57.21,640.16,25.84,1000
421,1,E07000207,2,71.06,785.75,25.84,1000
747,1,E07000207,3,81.2,952.7,25.84,1000
1073,1,E07000207,4,89.52,1081.19,18.64,2000
2703,2,E07000207,0,62.17,1211.85,18.64,2000
1399,3,E07000207,1,51.68,640.16,25.84,1000
1725,3,E07000207,2,62.75,785.75,25.84,1000
2051,3,E07000207,3,68.28,952.7,25.84,1000
2377,3,E07000207,4,72.9,1081.19,25.84,1000
3029,4,E07000207,0,48.71,1211.85,25.84,1000
4000,5,E07000207,1,57.21,239.79,25.84,1000
4615,5,E07000207,2,71.06,303.31,25.84,1000
5267,5,E07000207,3,81.2,370.95,25.84,2000
5952,5,E07000207,4,89.52,692.72,25.84,1000
3355,6,E07000207,0,62.17,777.95,25.84,1000
4067,7,E07000207,1,51.68,239.79,25.84,1000
4762,7,E07000207,2,62.75,303.31,25.84,1000
5367,7,E07000207,3,68.28,370.95,25.84,1000
6056,7,E07000207,4,72.9,692.72,25.84,1000
3681,8,E07000207,0,48.71,777.95,25.84,2000
6615,9,E07000207,1,57.21,277.48,25.84,2000
6941,9,E07000207,2,71.06,402.04,25.84,1000
7267,9,E07000207,3,81.2,485.57,25.84,1000
7593,9,E07000207,4,89.52,1116.18,18.64,2000
7919,10,E07000207,0,62.17,1253.51,25.84,1000
8671,11,E07000207,1,57.21,277.48,25.84,2000
8672,11,E07000207,2,71.06,402.04,25.84,2000
8673,11,E07000207,3,81.2,485.57,25.84,2000
8674,11,E07000207,4,89.52,1116.18,25.84,2000
8675,12,E07000207,0,62.17,1253.51,18.64,2000
96,1,E09000010,1,65.51,271.9,18.64,2000
422,1,E09000010,2,77.51,355.4,25.84,1000
748,1,E09000010,3,83.97,443.19,25.84,1000
1074,1,E09000010,4,101.48,794.27,25.84,1000
2704,2,E09000010,0,70.47,892.03,25.84,2000
1400,3,E09000010,1,58.13,271.9,25.84,1000
1726,3,E09000010,2,63.67,355.4,18.64,2000
2052,3,E09000010,3,71.06,443.19,25.84,1000
2378,3,E09000010,4,83.05,794.27,25.84,1000
3030,4,E09000010,0,60.1,892.03,25.84,1000
