ranges_rent_id,lettype,la,beds,soft_min,soft_max,hard_min,hard_max
6525,9,E07000170,1,52.2,109.88,26.1,2000
6851,9,E07000170,2,62.45,138.01,26.1,2000
7177,9,E07000170,3,68.97,158.09,26.1,2000
7503,9,E07000170,4,76.43,225.1,26.1,2000
7829,10,E07000170,0,51.26,247.53,18.44,2000
6,1,E07000105,1,57.79,124.33,26.1,1000
332,1,E07000105,2,71.78,147.91,26.1,1000
658,1,E07000105,3,82.02,162.93,26.1,1000
984,1,E07000105,4,90.42,180.08,26.1,1000
1310,3,E07000105,1,52.2,116.83,26.1,1000
1636,3,E07000105,2,63.38,130.77,26.1,1000
1962,3,E07000105,3,68.97,151.13,26.1,1000
2288,3,E07000105,4,73.64,186.51,26.1,1000
2614,2,E07000105,0,61.49,265.21,18.44,2000
2940,4,E07000105,0,48.18,193.32,18.44,2000
3266,6,E07000105,0,61.49,306.46,18.44,2000
3592,8,E07000105,0,48.18,306.46,18.44,2000
3985,5,E07000105,1,57.79,126.48,26.1,1000
4052,7,E07000105,1,52.2,126.48,26.1,1000
4600,5,E07000105,2,71.78,155.41,26.1,1000
4747,7,E07000105,2,63.38,155.41,26.1,1000
5252,5,E07000105,3,82.02,188.66,26.1,1000
5352,7,E07000105,3,68.97,188.66,26.1,1000
5937,5,E07000105,4,90.42,278.69,26.1,1000
6041,7,E07000105,4,73.64,278.69,26.1,1000
6526,9,E07000105,1,57.79,158.09,26.1,2000
6852,9,E07000105,2,71.78,194.27,26.1,2000
7178,9,E07000105,3,82.02,235.82,26.1,2000
7504,9,E07000105,4,90.42,348.37,26.1,2000
7830,10,E07000105,0,61.49,383.1,18.44,2000
8,1,E07000200,1,54.99,120.05,26.1,1000
334,1,E07000200,2,65.24,143.62,26.1,1000
660,1,E07000200,3,71.78,157.56,26.1,1000
986,1,E07000200,4,82.02,172.58,26.1,1000
1312,3,E07000200,1,50.34,100.76,26.1,1000
1638,3,E07000200,2,58.72,118.97,26.1,1000
1964,3,E07000200,3,64.31,131.84,26.1,1000
2290,3,E07000200,4,71.78,150.06,26.1,1000
2616,2,E07000200,0,35.87,223.96,18.44,2000
2942,4,E07000200,0,55.36,134.38,18.44,2000
3268,6,E07000200,0,35.87,351.26,18.44,2000
3594,8,E07000200,0,55.36,351.26,18.44,2000
4117,5,E07000200,1,54.99,115.76,26.1,1000
4234,7,E07000200,1,50.34,115.76,26.1,1000
4698,5,E07000200,2,65.24,143.62,26.1,1000
4960,7,E07000200,2,58.72,143.62,26.1,1000
5417,5,E07000200,3,71.78,172.58,26.1,1000
5603,7,E07000200,3,64.31,172.58,26.1,1000
6127,5,E07000200,4,82.02,319.42,26.1,1000
6265,7,E07000200,4,71.78,319.42,26.1,1000
6528,9,E07000200,1,54.99,144.7,26.1,2000
6854,9,E07000200,2,65.24,179.53,26.1,2000
7180,9,E07000200,3,71.78,215.73,26.1,2000
7506,9,E07000200,4,82.02,399.29,26.1,2000
7832,10,E07000200,0,35.87,439.1,18.44,2000
9,1,E09000002,1,66.17,146.84,26.1,1000
335,1,E09000002,2,78.29,158.63,26.1,1000
661,1,E09000002,3,84.82,168.29,26.1,1000
987,1,E09000002,4,102.51,188.66,26.1,1000
1313,3,E09000002,1,58.72,120.05,26.1,1000
1639,3,E09000002,2,64.31,140.42,26.1,1000
1965,3,E09000002,3,71.78,160.78,26.1,1000
2291,3,E09000002,4,83.89,262.61,26.1,1000
2617,2,E09000002,0,69.7,313.55,18.44,2000
2943,4,E09000002,0,59.45,367.77,18.44,2000
3269,6,E09000002,0,69.7,338.29,18.44,2000
3595,8,E09000002,0,59.45,338.29,18.44,2000
3950,5,E09000002,1,66.17,161.86,26.1,1000
4164,7,E09000002,1,58.72,161.86,26.1,1000
4565,5,E09000002,2,78.29,205.81,26.1,1000
4665,7,E09000002,2,64.31,205.81,26.1,1000
5217,5,E09000002,3,84.82,250.82,26.1,1000
5317,7,E09000002,3,71.78,250.82,26.1,1000
5869,7,E09000002,4,83.89,307.63,26.1,1000
5902,5,E09000002,4,102.51,307.63,26.1,1000
6529,9,E09000002,1,66.17,202.34,26.1,2000
6855,9,E09000002,2,78.29,257.26,26.1,2000
7181,9,E09000002,3,84.82,313.51,26.1,2000
7507,9,E09000002,4,102.51,384.53,26.1,2000
7833,10,E09000002,0,69.7,422.87,18.44,2000
10,1,E09000003,1,66.17,146.84,26.1,1000
336,1,E09000003,2,78.29,158.63,26.1,1000
662,1,E09000003,3,84.82,168.29,26.1,1000
988,1,E09000003,4,102.51,188.66,26.1,1000
1314,3,E09000003,1,58.72,120.05,26.1,1000
1640,3,E09000003,2,64.31,140.42,26.1,1000
1966,3,E09000003,3,71.78,160.78,26.1,1000
2292,3,E09000003,4,83.89,262.61,26.1,1000
2618,2,E09000003,0,69.7,313.55,18.44,2000
2944,4,E09000003,0,59.45,367.77,18.44,2000
3270,6,E09000003,0,69.7,838.12,18.44,2000
3596,8,E09000003,0,59.45,838.12,18.44,2000
3951,5,E09000003,1,66.17,237.96,26.1,1000
4165,7,E09000003,1,58.72,237.96,26.1,1000
4566,5,E09000003,2,78.29,305.47,26.1,1000
4666,7,E09000003,2,64.31,305.47,26.1,1000
5218,5,E09000003,3,84.82,419.11,26.1,1000
5318,7,E09000003,3,71.78,419.11,26.1,1000
5870,7,E09000003,4,83.89,763.17,26.1,1000
5903,5,E09000003,4,102.51,763.17,26.1,1000
6530,9,E09000003,1,66.17,297.46,26.1,2000
6856,9,E09000003,2,78.29,381.85,26.1,2000
7182,9,E09000003,3,84.82,523.89,26.1,2000
7508,9,E09000003,4,102.51,953.97,26.1,2000
7834,10,E09000003,0,69.7,1047.62,18.44,2000
11,1,E08000016,1,51.27,92.19,26.1,1000
337,1,E08000016,2,58.72,109.33,26.1,1000
663,1,E08000016,3,63.38,121.11,26.1,1000
989,1,E08000016,4,73.64,145.77,26.1,1000
1315,3,E08000016,1,46.6,82.54,26.1,1000
1641,3,E08000016,2,53.13,113.61,26.1,1000
1967,3,E08000016,3,56.86,105.05,26.1,1000
2293,3,E08000016,4,64.31,122.19,26.1,1000
2619,2,E08000016,0,52.28,232.2,18.44,2000
2945,4,E08000016,0,51.26,159.13,18.44,2000
3271,6,E08000016,0,52.28,189.79,18.44,2000
3597,8,E08000016,0,51.26,189.79,18.44,2000
4390,5,E08000016,1,51.27,85.75,26.1,1000
4544,7,E08000016,1,46.6,85.75,26.1,1000
4812,7,E08000016,2,53.13,98.62,26.1,1000
4870,5,E08000016,2,58.72,98.62,26.1,1000
5501,5,E08000016,3,63.38,115.76,26.1,1000
5848,7,E08000016,3,56.86,115.76,26.1,1000
6106,5,E08000016,4,73.64,172.58,26.1,1000
6204,7,E08000016,4,64.31,172.58,26.1,1000
6531,9,E08000016,1,51.27,107.2,26.1,2000
6857,9,E08000016,2,53.13,123.26,26.1,2000
7183,9,E08000016,3,63.38,144.7,26.1,2000
7509,9,E08000016,4,73.64,215.73,26.1,2000
7835,10,E08000016,0,52.28,237.24,18.44,2000
12,1,E07000027,1,52.2,94.33,26.1,1000
338,1,E07000027,2,59.66,108.27,26.1,1000
664,1,E07000027,3,66.17,121.11,26.1,1000
990,1,E07000027,4,72.71,135.06,26.1,1000
1316,3,E07000027,1,43.8,86.81,26.1,1000
1642,3,E07000027,2,54.06,95.42,26.1,1000
1968,3,E07000027,3,58.72,106.12,26.1,1000
2294,3,E07000027,4,55.93,120.05,26.1,1000
2620,2,E07000027,0,55.36,236.93,18.44,2000
2946,4,E07000027,0,32.8,464.43,18.44,2000
3272,6,E07000027,0,55.36,189.79,18.44,2000
3598,8,E07000027,0,32.8,189.79,18.44,2000
4352,5,E07000027,1,52.2,87.89,26.1,1000
4464,7,E07000027,1,43.8,87.89,26.1,1000
4922,5,E07000027,2,59.66,103.98,26.1,1000
5060,7,E07000027,2,54.06,103.98,26.1,1000
5565,5,E07000027,3,66.17,136.13,26.1,1000
5740,7,E07000027,3,58.72,136.13,26.1,1000
6313,5,E07000027,4,72.71,172.58,26.1,1000
6364,7,E07000027,4,55.93,172.58,26.1,1000
6532,9,E07000027,1,52.2,109.88,26.1,2000
6858,9,E07000027,2,59.66,129.97,26.1,2000
7184,9,E07000027,3,66.17,170.16,26.1,2000
7510,9,E07000027,4,72.71,215.73,26.1,2000
7836,10,E07000027,0,55.36,237.24,18.44,2000
13,1,E07000066,1,54.99,120.05,26.1,1000
339,1,E07000066,2,65.24,143.62,26.1,1000
665,1,E07000066,3,71.78,157.56,26.1,1000
991,1,E07000066,4,82.02,172.58,26.1,1000
1317,3,E07000066,1,50.34,100.76,26.1,1000
1643,3,E07000066,2,58.72,118.97,26.1,1000
1969,3,E07000066,3,64.31,131.84,26.1,1000
2295,3,E07000066,4,71.78,150.06,26.1,1000
2621,2,E07000066,0,35.87,223.96,18.44,2000
2947,4,E07000066,0,55.36,134.38,18.44,2000
3273,6,E07000066,0,35.87,399.59,18.44,2000
3599,8,E07000066,0,55.36,399.59,18.44,2000
4118,5,E07000066,1,54.99,143.62,26.1,1000
4235,7,E07000066,1,50.34,143.62,26.1,1000
4699,5,E07000066,2,65.24,182.22,26.1,1000
4961,7,E07000066,2,58.72,182.22,26.1,1000
5418,5,E07000066,3,71.78,221.88,26.1,1000
5604,7,E07000066,3,64.31,221.88,26.1,1000
6128,5,E07000066,4,82.02,363.36,26.1,1000
6266,7,E07000066,4,71.78,363.36,26.1,1000
6533,9,E07000066,1,54.99,179.53,26.1,2000
6859,9,E07000066,2,65.24,227.8,26.1,2000
7185,9,E07000066,3,71.78,277.34,26.1,2000
7511,9,E07000066,4,82.02,454.21,26.1,2000
7837,10,E07000066,0,35.87,499.52,18.44,2000
14,1,E07000084,1,57.79,124.33,26.1,1000
340,1,E07000084,2,71.78,147.91,26.1,1000
666,1,E07000084,3,82.02,162.93,26.1,1000
992,1,E07000084,4,90.42,180.08,26.1,1000
1318,3,E07000084,1,52.2,116.83,26.1,1000
1644,3,E07000084,2,63.38,130.77,26.1,1000
1970,3,E07000084,3,68.97,151.13,26.1,1000
2296,3,E07000084,4,73.64,186.51,26.1,1000
2622,2,E07000084,0,61.49,265.21,18.44,2000
2948,4,E07000084,0,48.18,193.32,18.44,2000
3274,6,E07000084,0,61.49,374.83,18.44,2000
3600,8,E07000084,0,48.18,374.83,18.44,2000
3987,5,E07000084,1,57.79,148.99,26.1,1000
4054,7,E07000084,1,52.2,148.99,26.1,1000
4602,5,E07000084,2,71.78,183.29,26.1,1000
4749,7,E07000084,2,63.38,183.29,26.1,1000
5254,5,E07000084,3,82.02,211.17,26.1,1000
5354,7,E07000084,3,68.97,211.17,26.1,1000
5939,5,E07000084,4,90.42,340.85,26.1,1000
6043,7,E07000084,4,73.64,340.85,26.1,1000
6534,9,E07000084,1,57.79,186.23,26.1,2000
6860,9,E07000084,2,71.78,229.13,26.1,2000
7186,9,E07000084,3,82.02,263.95,26.1,2000
7512,9,E07000084,4,90.42,426.06,26.1,2000
7838,10,E07000084,0,61.49,468.55,18.44,2000
15,1,E07000171,1,52.2,100.76,26.1,1000
341,1,E07000171,2,62.45,115.76,26.1,1000
667,1,E07000171,3,68.97,127.56,26.1,1000
993,1,E07000171,4,76.43,159.7,26.1,1000
1319,3,E07000171,1,46.6,91.12,26.1,1000
1645,3,E07000171,2,53.13,97.54,26.1,1000
1971,3,E07000171,3,58.72,105.05,26.1,1000
2297,3,E07000171,4,64.31,123.26,26.1,1000
2623,2,E07000171,0,51.26,238.1,18.44,2000
2949,4,E07000171,0,49.2,113.15,18.44,2000
3275,6,E07000171,0,51.26,200.38,18.44,2000
3601,8,E07000171,0,49.2,200.38,18.44,2000
4313,5,E07000171,1,52.2,85.75,26.1,1000
4413,7,E07000171,1,46.6,85.75,26.1,1000
5009,5,E07000171,2,62.45,106.12,26.1,1000
5149,7,E07000171,2,53.13,106.12,26.1,1000
5652,5,E07000171,3,68.97,126.48,26.1,1000
5810,7,E07000171,3,58.72,126.48,26.1,1000
6227,5,E07000171,4,76.43,182.22,26.1,1000
6471,7,E07000171,4,64.31,182.22,26.1,1000
6535,9,E07000171,1,52.2,107.2,26.1,2000
6861,9,E07000171,2,62.45,132.65,26.1,2000
7187,9,E07000171,3,68.97,158.09,26.1,2000
7513,9,E07000171,4,76.43,227.8,26.1,2000
7839,10,E07000171,0,51.26,250.47,18.44,2000
16,1,E06000022,1,49.41,108.27,26.1,1000
342,1,E06000022,2,55.93,122.19,26.1,1000
668,1,E06000022,3,62.45,142.56,26.1,1000
994,1,E06000022,4,71.78,159.7,26.1,1000
1320,3,E06000022,1,47.54,90.03,26.1,1000
1646,3,E06000022,2,54.99,101.83,26.1,1000
1972,3,E06000022,3,62.45,110.39,26.1,1000
2298,3,E06000022,4,74.57,131.84,26.1,1000
2624,2,E06000022,0,54.33,228.68,18.44,2000
2950,4,E06000022,0,54.33,114.33,18.44,2000
3276,6,E06000022,0,54.33,431.42,18.44,2000
3602,8,E06000022,0,54.33,431.42,18.44,2000
3913,7,E06000022,1,47.54,155.41,26.1,1000
4197,5,E06000022,1,49.41,155.41,26.1,1000
4833,5,E06000022,2,55.93,194.01,26.1,1000
5110,7,E06000022,2,54.99,194.01,26.1,1000
5464,5,E06000022,3,62.45,234.74,26.1,1000
5690,7,E06000022,3,62.45,234.74,26.1,1000
6002,5,E06000022,4,71.78,392.31,26.1,1000
6402,7,E06000022,4,74.57,392.31,26.1,1000
6536,9,E06000022,1,49.41,194.27,26.1,2000
6862,9,E06000022,2,55.93,242.51,26.1,2000
7188,9,E06000022,3,62.45,293.43,26.1,2000
7514,9,E06000022,4,71.78,490.4,26.1,2000
7840,10,E06000022,0,54.33,539.28,18.44,2000
17,1,E06000055,1,54.99,120.05,26.1,1000
343,1,E06000055,2,65.24,143.62,26.1,1000
669,1,E06000055,3,71.78,157.56,26.1,1000
995,1,E06000055,4,82.02,172.58,26.1,1000
1321,3,E06000055,1,50.34,100.76,26.1,1000
1647,3,E06000055,2,58.72,118.97,26.1,1000
1973,3,E06000055,3,64.31,131.84,26.1,1000
2299,3,E06000055,4,71.78,150.06,26.1,1000
2625,2,E06000055,0,35.87,223.96,18.44,2000
2951,4,E06000055,0,55.36,134.38,18.44,2000
3277,6,E06000055,0,35.87,312.38,18.44,2000
3603,8,E06000055,0,55.36,312.38,18.44,2000
4119,5,E06000055,1,54.99,114.68,26.1,1000
4236,7,E06000055,1,50.34,114.68,26.1,1000
4700,5,E06000055,2,65.24,143.62,26.1,1000
4962,7,E06000055,2,58.72,143.62,26.1,1000
5419,5,E06000055,3,71.78,172.58,26.1,1000
5605,7,E06000055,3,64.31,172.58,26.1,1000
6129,5,E06000055,4,82.02,284.04,26.1,1000
6267,7,E06000055,4,71.78,284.04,26.1,1000
6537,9,E06000055,1,54.99,143.37,26.1,2000
6863,9,E06000055,2,65.24,179.53,26.1,2000
7189,9,E06000055,3,71.78,215.73,26.1,2000
7515,9,E06000055,4,82.02,355.06,26.1,2000
7841,10,E06000055,0,35.87,390.47,18.44,2000
18,1,E09000004,1,66.17,146.84,26.1,1000
344,1,E09000004,2,78.29,158.63,26.1,1000
670,1,E09000004,3,84.82,168.29,26.1,1000
996,1,E09000004,4,102.51,188.66,26.1,1000
1322,3,E09000004,1,58.72,120.05,26.1,1000
1648,3,E09000004,2,64.31,140.42,26.1,1000
1974,3,E09000004,3,71.78,160.78,26.1,1000
2300,3,E09000004,4,83.89,262.61,26.1,1000
2626,2,E09000004,0,69.7,313.55,18.44,2000
2952,4,E09000004,0,59.45,367.77,18.44,2000
3278,6,E09000004,0,69.7,374.83,18.44,2000
3604,8,E09000004,0,59.45,374.83,18.44,2000
3952,5,E09000004,1,66.17,158.63,26.1,1000
4166,7,E09000004,1,58.72,158.63,26.1,1000
4567,5,E09000004,2,78.29,194.01,26.1,1000
4667,7,E09000004,2,64.31,194.01,26.1,1000
5219,5,E09000004,3,84.82,250.82,26.1,1000
5319,7,E09000004,3,71.78,250.82,26.1,1000
5871,7,E09000004,4,83.89,340.85,26.1,1000
5904,5,E09000004,4,102.51,340.85,26.1,1000
6538,9,E09000004,1,66.17,198.3,26.1,2000
6864,9,E09000004,2,78.29,242.51,26.1,2000
7190,9,E09000004,3,84.82,313.51,26.1,2000
7516,9,E09000004,4,102.51,426.06,26.1,2000
7842,10,E09000004,0,69.7,468.55,18.44,2000
19,1,E08000025,1,53.13,99.69,26.1,1000
345,1,E08000025,2,58.72,117.9,26.1,1000
671,1,E08000025,3,69.9,133.98,26.1,1000
997,1,E08000025,4,81.09,162.93,26.1,1000
1323,3,E08000025,1,46.6,88.96,26.1,1000
1649,3,E08000025,2,50.34,95.42,26.1,1000
1975,3,E08000025,3,60.59,105.05,26.1,1000
2301,3,E08000025,4,68.97,128.63,26.1,1000
2627,2,E08000025,0,38.95,242.82,18.44,2000
2953,4,E08000025,0,46.12,106.09,18.44,2000
3279,6,E08000025,0,38.95,248.71,18.44,2000
3605,8,E08000025,0,46.12,248.71,18.44,2000
4281,5,E08000025,1,53.13,115.76,26.1,1000
4502,7,E08000025,1,46.6,115.76,26.1,1000
4891,5,E08000025,2,58.72,141.49,26.1,1000
5187,7,E08000025,2,50.34,141.49,26.1,1000
5522,5,E08000025,3,69.9,148.99,26.1,1000
5778,7,E08000025,3,60.59,148.99,26.1,1000
6174,5,E08000025,4,81.09,228.29,26.1,1000
6439,7,E08000025,4,68.97,228.29,26.1,1000
6539,9,E08000025,1,53.13,144.7,26.1,2000
6865,9,E08000025,2,58.72,176.86,26.1,2000
7191,9,E08000025,3,69.9,186.23,26.1,2000
7517,9,E08000025,4,81.09,285.39,26.1,2000
7843,10,E08000025,0,38.95,310.9,18.44,2000
20,1,E07000129,1,52.2,100.76,26.1,1000
346,1,E07000129,2,62.45,115.76,26.1,1000
672,1,E07000129,3,68.97,127.56,26.1,1000
998,1,E07000129,4,76.43,159.7,26.1,1000
1324,3,E07000129,1,46.6,91.12,26.1,1000
1650,3,E07000129,2,53.13,97.54,26.1,1000
1976,3,E07000129,3,58.72,105.05,26.1,1000
2302,3,E07000129,4,64.31,123.26,26.1,1000
2628,2,E07000129,0,51.26,238.1,18.44,2000
2954,4,E07000129,0,49.2,113.15,18.44,2000
3280,6,E07000129,0,51.26,225.15,18.44,2000
3606,8,E07000129,0,49.2,225.15,18.44,2000
4314,5,E07000129,1,52.2,110.39,26.1,1000
4414,7,E07000129,1,46.6,110.39,26.1,1000
5010,5,E07000129,2,62.45,126.48,26.1,1000
5150,7,E07000129,2,53.13,126.48,26.1,1000
5653,5,E07000129,3,68.97,151.13,26.1,1000
5811,7,E07000129,3,58.72,151.13,26.1,1000
6228,5,E07000129,4,76.43,204.74,26.1,1000
6472,7,E07000129,4,64.31,204.74,26.1,1000
6540,9,E07000129,1,52.2,138.01,26.1,2000
6866,9,E07000129,2,62.45,158.09,26.1,2000
7192,9,E07000129,3,68.97,188.91,26.1,2000
7518,9,E07000129,4,76.43,255.92,26.1,2000
7844,10,E07000129,0,51.26,281.43,18.44,2000
21,1,E06000008,1,52.2,94.33,26.1,1000
347,1,E06000008,2,59.66,108.27,26.1,1000
673,1,E06000008,3,66.17,121.11,26.1,1000
999,1,E06000008,4,72.71,135.06,26.1,1000
1325,3,E06000008,1,43.8,86.81,26.1,1000
1651,3,E06000008,2,54.06,95.42,26.1,1000
1977,3,E06000008,3,58.72,106.12,26.1,1000
2303,3,E06000008,4,55.93,120.05,26.1,1000
2629,2,E06000008,0,55.36,236.93,18.44,2000
2955,4,E06000008,0,32.8,464.43,18.44,2000
3281,6,E06000008,0,55.36,189.79,18.44,2000
3607,8,E06000008,0,32.8,189.79,18.44,2000
4353,5,E06000008,1,52.2,103.98,26.1,1000
4465,7,E06000008,1,43.8,103.98,26.1,1000
4923,5,E06000008,2,59.66,110.39,26.1,1000
5061,7,E06000008,2,54.06,110.39,26.1,1000
5566,5,E06000008,3,66.17,131.84,26.1,1000
5741,7,E06000008,3,58.72,131.84,26.1,1000
6314,5,E06000008,4,72.71,172.58,26.1,1000
6365,7,E06000008,4,55.93,172.58,26.1,1000
6541,9,E06000008,1,52.2,129.97,26.1,2000
6867,9,E06000008,2,59.66,138.01,26.1,2000
7193,9,E06000008,3,66.17,164.8,26.1,2000
7519,9,E06000008,4,72.71,215.73,26.1,2000
7845,10,E06000008,0,55.36,237.24,18.44,2000
22,1,E06000009,1,52.2,94.33,26.1,1000
348,1,E06000009,2,59.66,108.27,26.1,1000
674,1,E06000009,3,66.17,121.11,26.1,1000
1000,1,E06000009,4,72.71,135.06,26.1,1000
1326,3,E06000009,1,43.8,86.81,26.1,1000
1652,3,E06000009,2,54.06,95.42,26.1,1000
1978,3,E06000009,3,58.72,106.12,26.1,1000
2304,3,E06000009,4,55.93,120.05,26.1,1000
2630,2,E06000009,0,55.36,236.93,18.44,2000
2956,4,E06000009,0,32.8,464.43,18.44,2000
3282,6,E06000009,0,55.36,201.56,18.44,2000
3608,8,E06000009,0,32.8,201.56,18.44,2000
4354,5,E06000009,1,52.2,99.69,26.1,1000
4466,7,E06000009,1,43.8,99.69,26.1,1000
4924,5,E06000009,2,59.66,126.48,26.1,1000
5062,7,E06000009,2,54.06,126.48,26.1,1000
5567,5,E06000009,3,66.17,144.7,26.1,1000
5742,7,E06000009,3,58.72,144.7,26.1,1000
